trivials	empty	rule	c2	c3	c4	c5	f1	f2	f3	f4	f5	covPostCases	confidence	lift	globalQuality	withoutTrivial	optimised	iteration	treeNode	simplification	oneCatAltIndex	extLength	covPostCases2	support
221	""	BareNuclei>=2.5	BareNuclei< 5.5	NormalNucleoli>=1.5	" "	" "	BareNuclei	BareNuclei	NormalNucleoli	" "	" "	0.175732217573222	0.893617021276596	2.55	0.157037300810113	=if(or(A222 = "R";isnumber(match(c222;a$1:a$1000;0));isnumber(match(h222;a$1:a$1000;0));isnumber(match(d222;a$1:a$1000;0));isnumber(match(i222;a$1:a$1000;0));isnumber(match(e222;a$1:a$1000;0));isnumber(match(j222;a$1:a$1000;0));isnumber(match(f222;a$1:a$1000;0));isnumber(match(k222;a$1:a$1000;0));isnumber(match(g222;a$1:a$1000;0));isnumber(match(l222;a$1:a$1000;0)));0;p222)	From Tree node	0012	13	""	""	1	42	47
222	""	0.856573705179283	0.139489194499018	0.788844621513944							""	""	""	""	""	=if(or(A222 = "R";isnumber(match(c222;a$1:a$1000;0));isnumber(match(h222;a$1:a$1000;0));isnumber(match(d222;a$1:a$1000;0));isnumber(match(i222;a$1:a$1000;0));isnumber(match(e222;a$1:a$1000;0));isnumber(match(j222;a$1:a$1000;0));isnumber(match(f222;a$1:a$1000;0));isnumber(match(k222;a$1:a$1000;0));isnumber(match(g222;a$1:a$1000;0));isnumber(match(l222;a$1:a$1000;0)));0;p222)	From Tree node	0012	13	""	""	""	""	""
223	""	-0.563636363636364	-0.946808510638298	-0.61038961038961							""	""	""	""	""	=if(or(A222 = "R";isnumber(match(c222;a$1:a$1000;0));isnumber(match(h222;a$1:a$1000;0));isnumber(match(d222;a$1:a$1000;0));isnumber(match(i222;a$1:a$1000;0));isnumber(match(e222;a$1:a$1000;0));isnumber(match(j222;a$1:a$1000;0));isnumber(match(f222;a$1:a$1000;0));isnumber(match(k222;a$1:a$1000;0));isnumber(match(g222;a$1:a$1000;0));isnumber(match(l222;a$1:a$1000;0)));0;p222)	From Tree node	0012	13	""	""	""	""	""
224	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A222 = "R";isnumber(match(c222;a$1:a$1000;0));isnumber(match(h222;a$1:a$1000;0));isnumber(match(d222;a$1:a$1000;0));isnumber(match(i222;a$1:a$1000;0));isnumber(match(e222;a$1:a$1000;0));isnumber(match(j222;a$1:a$1000;0));isnumber(match(f222;a$1:a$1000;0));isnumber(match(k222;a$1:a$1000;0));isnumber(match(g222;a$1:a$1000;0));isnumber(match(l222;a$1:a$1000;0)));0;p222)	From Tree node	0012	13	""	""	""	""	""
225	""	BareNuclei>=2.5	BareNuclei< 5.5	EpithelialSize>=2.5	" "	" "	BareNuclei	BareNuclei	EpithelialSize	" "	" "	0.175732217573222	0.807692307692308	2.31	0.141937560347602	=if(or(A226 = "R";isnumber(match(c226;a$1:a$1000;0));isnumber(match(h226;a$1:a$1000;0));isnumber(match(d226;a$1:a$1000;0));isnumber(match(i226;a$1:a$1000;0));isnumber(match(e226;a$1:a$1000;0));isnumber(match(j226;a$1:a$1000;0));isnumber(match(f226;a$1:a$1000;0));isnumber(match(k226;a$1:a$1000;0));isnumber(match(g226;a$1:a$1000;0));isnumber(match(l226;a$1:a$1000;0)));0;p226)	From Tree node	00222	13	""	""	1	42	52
226	""	0.856573705179283	0.139489194499018	0.82509505703422							""	""	""	""	""	=if(or(A226 = "R";isnumber(match(c226;a$1:a$1000;0));isnumber(match(h226;a$1:a$1000;0));isnumber(match(d226;a$1:a$1000;0));isnumber(match(i226;a$1:a$1000;0));isnumber(match(e226;a$1:a$1000;0));isnumber(match(j226;a$1:a$1000;0));isnumber(match(f226;a$1:a$1000;0));isnumber(match(k226;a$1:a$1000;0));isnumber(match(g226;a$1:a$1000;0));isnumber(match(l226;a$1:a$1000;0)));0;p226)	From Tree node	00222	13	""	""	""	""	""
227	""	-0.613207547169811	-0.92822966507177	-0.61038961038961							""	""	""	""	""	=if(or(A226 = "R";isnumber(match(c226;a$1:a$1000;0));isnumber(match(h226;a$1:a$1000;0));isnumber(match(d226;a$1:a$1000;0));isnumber(match(i226;a$1:a$1000;0));isnumber(match(e226;a$1:a$1000;0));isnumber(match(j226;a$1:a$1000;0));isnumber(match(f226;a$1:a$1000;0));isnumber(match(k226;a$1:a$1000;0));isnumber(match(g226;a$1:a$1000;0));isnumber(match(l226;a$1:a$1000;0)));0;p226)	From Tree node	00222	13	""	""	""	""	""
228	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A226 = "R";isnumber(match(c226;a$1:a$1000;0));isnumber(match(h226;a$1:a$1000;0));isnumber(match(d226;a$1:a$1000;0));isnumber(match(i226;a$1:a$1000;0));isnumber(match(e226;a$1:a$1000;0));isnumber(match(j226;a$1:a$1000;0));isnumber(match(f226;a$1:a$1000;0));isnumber(match(k226;a$1:a$1000;0));isnumber(match(g226;a$1:a$1000;0));isnumber(match(l226;a$1:a$1000;0)));0;p226)	From Tree node	00222	13	""	""	""	""	""
229	""	ClumpThickness< 6.5	Mitoses>=1.5	ClumpThickness>=1.5	" "	" "	ClumpThickness	Mitoses	ClumpThickness	" "	" "	0.142259414225941	0.80952380952381	2.31	0.11516238294481	=if(or(A230 = "R";isnumber(match(c230;a$1:a$1000;0));isnumber(match(h230;a$1:a$1000;0));isnumber(match(d230;a$1:a$1000;0));isnumber(match(i230;a$1:a$1000;0));isnumber(match(e230;a$1:a$1000;0));isnumber(match(j230;a$1:a$1000;0));isnumber(match(f230;a$1:a$1000;0));isnumber(match(k230;a$1:a$1000;0));isnumber(match(g230;a$1:a$1000;0));isnumber(match(l230;a$1:a$1000;0)));0;p230)	From Tree node	0000000	11	""	""	1	34	42
230	""	0.176360225140713	0.891666666666667	0.433823529411765							""	""	""	""	""	=if(or(A230 = "R";isnumber(match(c230;a$1:a$1000;0));isnumber(match(h230;a$1:a$1000;0));isnumber(match(d230;a$1:a$1000;0));isnumber(match(i230;a$1:a$1000;0));isnumber(match(e230;a$1:a$1000;0));isnumber(match(j230;a$1:a$1000;0));isnumber(match(f230;a$1:a$1000;0));isnumber(match(k230;a$1:a$1000;0));isnumber(match(g230;a$1:a$1000;0));isnumber(match(l230;a$1:a$1000;0)));0;p230)	From Tree node	0000000	11	""	""	""	""	""
231	""	-0.922413793103448	-0.230964467005076	-0.739130434782609							""	""	""	""	""	=if(or(A230 = "R";isnumber(match(c230;a$1:a$1000;0));isnumber(match(h230;a$1:a$1000;0));isnumber(match(d230;a$1:a$1000;0));isnumber(match(i230;a$1:a$1000;0));isnumber(match(e230;a$1:a$1000;0));isnumber(match(j230;a$1:a$1000;0));isnumber(match(f230;a$1:a$1000;0));isnumber(match(k230;a$1:a$1000;0));isnumber(match(g230;a$1:a$1000;0));isnumber(match(l230;a$1:a$1000;0)));0;p230)	From Tree node	0000000	11	""	""	""	""	""
232	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A230 = "R";isnumber(match(c230;a$1:a$1000;0));isnumber(match(h230;a$1:a$1000;0));isnumber(match(d230;a$1:a$1000;0));isnumber(match(i230;a$1:a$1000;0));isnumber(match(e230;a$1:a$1000;0));isnumber(match(j230;a$1:a$1000;0));isnumber(match(f230;a$1:a$1000;0));isnumber(match(k230;a$1:a$1000;0));isnumber(match(g230;a$1:a$1000;0));isnumber(match(l230;a$1:a$1000;0)));0;p230)	From Tree node	0000000	11	""	""	""	""	""
233	""	BlandChromatin< 3.5	ClumpThickness>=6.5	" "	" "	" "	BlandChromatin	ClumpThickness	" "	" "	" "	0.125523012552301	0.909090909090909	2.6	0.114111829593001	=if(or(A234 = "R";isnumber(match(c234;a$1:a$1000;0));isnumber(match(h234;a$1:a$1000;0));isnumber(match(d234;a$1:a$1000;0));isnumber(match(i234;a$1:a$1000;0));isnumber(match(e234;a$1:a$1000;0));isnumber(match(j234;a$1:a$1000;0));isnumber(match(f234;a$1:a$1000;0));isnumber(match(k234;a$1:a$1000;0));isnumber(match(g234;a$1:a$1000;0));isnumber(match(l234;a$1:a$1000;0)));0;p234)	From Tree node	000	5	""	""	1	30	33
234	""	0.0955414012738854	0.966666666666667								""	""	""	""	""	=if(or(A234 = "R";isnumber(match(c234;a$1:a$1000;0));isnumber(match(h234;a$1:a$1000;0));isnumber(match(d234;a$1:a$1000;0));isnumber(match(i234;a$1:a$1000;0));isnumber(match(e234;a$1:a$1000;0));isnumber(match(j234;a$1:a$1000;0));isnumber(match(f234;a$1:a$1000;0));isnumber(match(k234;a$1:a$1000;0));isnumber(match(g234;a$1:a$1000;0));isnumber(match(l234;a$1:a$1000;0)));0;p234)	From Tree node	000	5	""	""	""	""	""
235	""	-0.966666666666667	-0.0955414012738854								""	""	""	""	""	=if(or(A234 = "R";isnumber(match(c234;a$1:a$1000;0));isnumber(match(h234;a$1:a$1000;0));isnumber(match(d234;a$1:a$1000;0));isnumber(match(i234;a$1:a$1000;0));isnumber(match(e234;a$1:a$1000;0));isnumber(match(j234;a$1:a$1000;0));isnumber(match(f234;a$1:a$1000;0));isnumber(match(k234;a$1:a$1000;0));isnumber(match(g234;a$1:a$1000;0));isnumber(match(l234;a$1:a$1000;0)));0;p234)	From Tree node	000	5	""	""	""	""	""
236	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A234 = "R";isnumber(match(c234;a$1:a$1000;0));isnumber(match(h234;a$1:a$1000;0));isnumber(match(d234;a$1:a$1000;0));isnumber(match(i234;a$1:a$1000;0));isnumber(match(e234;a$1:a$1000;0));isnumber(match(j234;a$1:a$1000;0));isnumber(match(f234;a$1:a$1000;0));isnumber(match(k234;a$1:a$1000;0));isnumber(match(g234;a$1:a$1000;0));isnumber(match(l234;a$1:a$1000;0)));0;p234)	From Tree node	000	5	""	""	""	""	""
237	""	NormalNucleoli< 2.5	ClumpThickness>=6.5	" "	" "	" "	NormalNucleoli	ClumpThickness	" "	" "	" "	0.125523012552301	0.909090909090909	2.6	0.114111829593001	=if(or(A238 = "R";isnumber(match(c238;a$1:a$1000;0));isnumber(match(h238;a$1:a$1000;0));isnumber(match(d238;a$1:a$1000;0));isnumber(match(i238;a$1:a$1000;0));isnumber(match(e238;a$1:a$1000;0));isnumber(match(j238;a$1:a$1000;0));isnumber(match(f238;a$1:a$1000;0));isnumber(match(k238;a$1:a$1000;0));isnumber(match(g238;a$1:a$1000;0));isnumber(match(l238;a$1:a$1000;0)));0;p238)	From Tree node	00000	5	""	""	1	30	33
