Number 	Class 	Size 	NVar    	Coverage 	Significance 	Unusualness 	Accuracy 	Support  	CSupport  	FSupport 	FConfidence 	CConfidence
000   	000	-	7.000000	0.000000	0.000000	0.000000	0.500000	0.422222	0.000000	0.007285	0.808592	0.000000
001   	000	-	7.000000	0.000000	0.000000	0.000000	0.500000	0.100000	0.000000	0.001298	0.964893	0.000000
002   	000	-	5.000000	0.003036	6.243086	0.002760	0.800000	0.322222	0.003036	0.006992	0.758917	1.000000
003   	000	-	7.000000	0.000000	0.000000	0.000000	0.500000	0.066667	0.000000	0.001626	1.000000	0.000000
004   	000	-	7.000000	0.000000	0.000000	0.000000	0.500000	0.177778	0.000000	0.003872	0.826626	0.000000
005   	000	-	8.000000	0.000000	0.000000	0.000000	0.500000	0.288889	0.000000	0.004815	0.691527	0.000000
006   	001	-	3.000000	0.676113	39.823700	0.056529	0.991045	0.998886	0.671053	0.568724	0.959549	0.992515
007   	001	-	3.000000	0.000000	0.000000	0.000000	0.500000	0.250557	0.000000	0.032421	1.000000	0.000000
-    	- 	008	5.875000	0.084894	5.758348	0.007411	0.598881	0.328403	0.674089	0.078379	0.876263	0.249064
