Number 	Class 	Size 	NVar    	Coverage 	Significance 	Unusualness 	Accuracy 	Support  	CSupport  	FSupport 	FConfidence 	CConfidence
000   	000	-	2.000000	0.333333	178.281631	0.099923	0.998270	0.476033	0.333333	0.333333	1.000000	1.000000
001   	000	-	2.000000	0.333333	178.281631	0.099923	0.998270	0.476033	0.333333	0.333333	1.000000	1.000000
002   	000	-	2.000000	0.250000	17.704567	0.033275	0.831797	0.297521	0.208333	0.208333	0.833333	0.833333
003   	000	-	2.000000	0.250000	17.704567	0.033275	0.831797	0.297521	0.208333	0.208333	0.833333	0.833333
004   	000	-	2.000000	0.333333	7.378122	-0.026813	0.619377	0.295041	0.206597	0.206597	0.619792	0.619792
005   	000	-	4.000000	0.027778	14.856803	0.008327	0.980000	0.039669	0.027778	0.027778	1.000000	1.000000
006   	001	-	2.000000	0.333333	52.196526	0.073110	0.519031	0.577220	0.173032	0.173032	0.519097	0.519097
-    	- 	007	2.285714	0.265873	66.629120	0.045860	0.825506	0.351291	0.873264	0.212963	0.829365	0.829365
