Number 	Class 	Size 	NVar    	Coverage 	Significance 	Unusualness 	Accuracy 	Support  	CSupport  	FSupport 	FConfidence 	CConfidence
000   	000	-	3.000000	0.622255	131.752029	0.207495	0.981265	0.984234	0.612006	0.579957	0.979934	0.983529
001   	000	-	3.000000	0.724744	50.762093	0.155511	0.863179	0.986486	0.626647	0.596388	0.871198	0.864646
002   	001	-	2.000000	0.147877	82.507637	0.093203	0.970874	0.594142	0.144949	0.138604	0.982699	0.980198
003   	001	-	2.000000	0.163982	70.103371	0.093423	0.912281	0.702929	0.150805	0.156499	0.799003	0.919643
004   	001	-	2.000000	0.237189	125.680862	0.146869	0.963415	0.702929	0.229868	0.218643	0.971098	0.969136
005   	001	-	5.000000	0.001464	0.912046	0.000952	0.666667	0.037657	0.001464	0.003416	1.000000	1.000000
006   	001	-	3.000000	0.074671	34.990147	0.044149	0.924528	0.615063	0.070278	0.099886	0.814324	0.941176
-    	- 	007	2.857143	0.281740	70.958305	0.105943	0.897458	0.660491	0.966325	0.256199	0.916894	0.951190
