Number 	Class 	Size 	NVar    	Coverage 	Significance 	Unusualness 	Accuracy 	Support  	CSupport  	FSupport 	FConfidence 	CConfidence
000   	000	-	3.000000	0.622255	131.752029	0.207495	0.981265	0.984234	0.612006	0.579957	0.979934	0.983529
001   	000	-	3.000000	0.724744	50.762093	0.155511	0.863179	0.986486	0.626647	0.596388	0.871198	0.864646
002   	001	-	2.000000	0.237189	125.680862	0.146869	0.963415	0.702929	0.229868	0.218643	0.971098	0.969136
003   	001	-	2.000000	0.147877	82.507637	0.093203	0.970874	0.594142	0.144949	0.138604	0.982699	0.980198
004   	001	-	3.000000	0.111274	47.855518	0.063551	0.910256	0.707113	0.102489	0.128192	0.795960	0.921053
005   	001	-	2.000000	0.134700	78.578804	0.086101	0.978723	0.610879	0.133236	0.132097	0.984242	0.989130
006   	001	-	3.000000	0.074671	34.990147	0.044149	0.924528	0.615063	0.070278	0.099886	0.814324	0.941176
-    	- 	007	2.571429	0.293244	78.875305	0.113840	0.941749	0.742978	0.950220	0.270538	0.914208	0.949838
