Number 	Class 	Size 	NVar    	Coverage 	Significance 	Unusualness 	Accuracy 	Support  	CSupport  	FSupport 	FConfidence 	CConfidence
000   	000	-	7.000000	0.000000	0.000000	0.000000	0.500000	0.004505	0.000000	0.000813	1.000000	0.000000
001   	000	-	3.000000	0.622255	131.752029	0.207495	0.981265	0.984234	0.612006	0.579957	0.979934	0.983529
002   	000	-	7.000000	0.588580	133.055923	0.200103	0.987624	0.943694	0.582723	0.436147	0.980615	0.990050
003   	001	-	2.000000	0.237189	125.680862	0.146869	0.963415	0.702929	0.229868	0.218643	0.971098	0.969136
004   	001	-	2.000000	0.185944	98.244896	0.115021	0.961240	0.682008	0.180088	0.163169	0.963496	0.968504
005   	001	-	2.000000	0.147877	82.507637	0.093203	0.970874	0.594142	0.144949	0.138604	0.982699	0.980198
006   	001	-	3.000000	0.121523	48.537689	0.067286	0.894118	0.661088	0.109810	0.129494	0.832636	0.903614
007   	001	-	3.000000	0.074671	34.990147	0.044149	0.924528	0.615063	0.070278	0.099886	0.814324	0.941176
-    	- 	008	3.625000	0.247255	81.846153	0.109266	0.897883	0.648458	0.957540	0.220839	0.940600	0.842026
