trivials	empty	rule	c2	c3	c4	c5	f1	f2	f3	f4	f5	covPostCases	confidence	lift	globalQuality	withoutTrivial	optimised	iteration	treeNode	simplification	oneCatAltIndex	extLength	covPostCases2	support
1	""	F1< 0.407	F3>=0.3545	" "	" "	" "	F1	F3	" "	" "	" "	0.811111111111111	0.820224719101124	9	0.665293383270911	=if(or(A2 = "R";isnumber(match(c2;a$1:a$1000;0));isnumber(match(h2;a$1:a$1000;0));isnumber(match(d2;a$1:a$1000;0));isnumber(match(i2;a$1:a$1000;0));isnumber(match(e2;a$1:a$1000;0));isnumber(match(j2;a$1:a$1000;0));isnumber(match(f2;a$1:a$1000;0));isnumber(match(k2;a$1:a$1000;0));isnumber(match(g2;a$1:a$1000;0));isnumber(match(l2;a$1:a$1000;0)));0;p2)	ShorterRule		61	1	2	1	73	89
2	""	0.675675675675676	0.163873370577281								""	""	""	""	""	=if(or(A2 = "R";isnumber(match(c2;a$1:a$1000;0));isnumber(match(h2;a$1:a$1000;0));isnumber(match(d2;a$1:a$1000;0));isnumber(match(i2;a$1:a$1000;0));isnumber(match(e2;a$1:a$1000;0));isnumber(match(j2;a$1:a$1000;0));isnumber(match(f2;a$1:a$1000;0));isnumber(match(k2;a$1:a$1000;0));isnumber(match(g2;a$1:a$1000;0));isnumber(match(l2;a$1:a$1000;0)));0;p2)	ShorterRule		61	1	2	""	""	""
3	""	-0.163873370577281	-0.675675675675676								""	""	""	""	""	=if(or(A2 = "R";isnumber(match(c2;a$1:a$1000;0));isnumber(match(h2;a$1:a$1000;0));isnumber(match(d2;a$1:a$1000;0));isnumber(match(i2;a$1:a$1000;0));isnumber(match(e2;a$1:a$1000;0));isnumber(match(j2;a$1:a$1000;0));isnumber(match(f2;a$1:a$1000;0));isnumber(match(k2;a$1:a$1000;0));isnumber(match(g2;a$1:a$1000;0));isnumber(match(l2;a$1:a$1000;0)));0;p2)	ShorterRule		61	1	2	""	""	""
4	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A2 = "R";isnumber(match(c2;a$1:a$1000;0));isnumber(match(h2;a$1:a$1000;0));isnumber(match(d2;a$1:a$1000;0));isnumber(match(i2;a$1:a$1000;0));isnumber(match(e2;a$1:a$1000;0));isnumber(match(j2;a$1:a$1000;0));isnumber(match(f2;a$1:a$1000;0));isnumber(match(k2;a$1:a$1000;0));isnumber(match(g2;a$1:a$1000;0));isnumber(match(l2;a$1:a$1000;0)));0;p2)	ShorterRule		61	1	2	""	""	""
5	""	F1< 0.407	F3>=0.3545	F5>=0.5195	F3>=0.9475	" "	F1	F3	F5	F3	" "	0.622222222222222	0.982456140350877	10.79	0.61130604288499	=if(or(A6 = "R";isnumber(match(c6;a$1:a$1000;0));isnumber(match(h6;a$1:a$1000;0));isnumber(match(d6;a$1:a$1000;0));isnumber(match(i6;a$1:a$1000;0));isnumber(match(e6;a$1:a$1000;0));isnumber(match(j6;a$1:a$1000;0));isnumber(match(f6;a$1:a$1000;0));isnumber(match(k6;a$1:a$1000;0));isnumber(match(g6;a$1:a$1000;0));isnumber(match(l6;a$1:a$1000;0)));0;p6)	From Tree node		31	""	""	1	56	57
6	""	0.675675675675676	0.163873370577281	0.144508670520231	0.245733788395904						""	""	""	""	""	=if(or(A6 = "R";isnumber(match(c6;a$1:a$1000;0));isnumber(match(h6;a$1:a$1000;0));isnumber(match(d6;a$1:a$1000;0));isnumber(match(i6;a$1:a$1000;0));isnumber(match(e6;a$1:a$1000;0));isnumber(match(j6;a$1:a$1000;0));isnumber(match(f6;a$1:a$1000;0));isnumber(match(k6;a$1:a$1000;0));isnumber(match(g6;a$1:a$1000;0));isnumber(match(l6;a$1:a$1000;0)));0;p6)	From Tree node		31	""	""	""	""	""
7	""	-0.354037267080745	-0.982456140350877	-0.904761904761905	-0.878048780487805						""	""	""	""	""	=if(or(A6 = "R";isnumber(match(c6;a$1:a$1000;0));isnumber(match(h6;a$1:a$1000;0));isnumber(match(d6;a$1:a$1000;0));isnumber(match(i6;a$1:a$1000;0));isnumber(match(e6;a$1:a$1000;0));isnumber(match(j6;a$1:a$1000;0));isnumber(match(f6;a$1:a$1000;0));isnumber(match(k6;a$1:a$1000;0));isnumber(match(g6;a$1:a$1000;0));isnumber(match(l6;a$1:a$1000;0)));0;p6)	From Tree node		31	""	""	""	""	""
8	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A6 = "R";isnumber(match(c6;a$1:a$1000;0));isnumber(match(h6;a$1:a$1000;0));isnumber(match(d6;a$1:a$1000;0));isnumber(match(i6;a$1:a$1000;0));isnumber(match(e6;a$1:a$1000;0));isnumber(match(j6;a$1:a$1000;0));isnumber(match(f6;a$1:a$1000;0));isnumber(match(k6;a$1:a$1000;0));isnumber(match(g6;a$1:a$1000;0));isnumber(match(l6;a$1:a$1000;0)));0;p6)	From Tree node		31	""	""	""	""	""
9	""	F1< 0.407	F8< -0.175	" "	" "	" "	F1	F8	" "	" "	" "	0.755555555555556	0.8	8.78	0.604444444444444	=if(or(A10 = "R";isnumber(match(c10;a$1:a$1000;0));isnumber(match(h10;a$1:a$1000;0));isnumber(match(d10;a$1:a$1000;0));isnumber(match(i10;a$1:a$1000;0));isnumber(match(e10;a$1:a$1000;0));isnumber(match(j10;a$1:a$1000;0));isnumber(match(f10;a$1:a$1000;0));isnumber(match(k10;a$1:a$1000;0));isnumber(match(g10;a$1:a$1000;0));isnumber(match(l10;a$1:a$1000;0)));0;p10)	ShorterRule	112	53	1	3	1	68	85
10	""	0.675675675675676	0.12736660929432								""	""	""	""	""	=if(or(A10 = "R";isnumber(match(c10;a$1:a$1000;0));isnumber(match(h10;a$1:a$1000;0));isnumber(match(d10;a$1:a$1000;0));isnumber(match(i10;a$1:a$1000;0));isnumber(match(e10;a$1:a$1000;0));isnumber(match(j10;a$1:a$1000;0));isnumber(match(f10;a$1:a$1000;0));isnumber(match(k10;a$1:a$1000;0));isnumber(match(g10;a$1:a$1000;0));isnumber(match(l10;a$1:a$1000;0)));0;p10)	ShorterRule	112	53	1	3	""	""	""
11	""	-0.12736660929432	-0.675675675675676								""	""	""	""	""	=if(or(A10 = "R";isnumber(match(c10;a$1:a$1000;0));isnumber(match(h10;a$1:a$1000;0));isnumber(match(d10;a$1:a$1000;0));isnumber(match(i10;a$1:a$1000;0));isnumber(match(e10;a$1:a$1000;0));isnumber(match(j10;a$1:a$1000;0));isnumber(match(f10;a$1:a$1000;0));isnumber(match(k10;a$1:a$1000;0));isnumber(match(g10;a$1:a$1000;0));isnumber(match(l10;a$1:a$1000;0)));0;p10)	ShorterRule	112	53	1	3	""	""	""
12	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A10 = "R";isnumber(match(c10;a$1:a$1000;0));isnumber(match(h10;a$1:a$1000;0));isnumber(match(d10;a$1:a$1000;0));isnumber(match(i10;a$1:a$1000;0));isnumber(match(e10;a$1:a$1000;0));isnumber(match(j10;a$1:a$1000;0));isnumber(match(f10;a$1:a$1000;0));isnumber(match(k10;a$1:a$1000;0));isnumber(match(g10;a$1:a$1000;0));isnumber(match(l10;a$1:a$1000;0)));0;p10)	ShorterRule	112	53	1	3	""	""	""
13	""	F1< 0.407	F4>=-0.232	" "	" "	" "	F1	F4	" "	" "	" "	0.777777777777778	0.769230769230769	8.44	0.598290598290598	=if(or(A14 = "R";isnumber(match(c14;a$1:a$1000;0));isnumber(match(h14;a$1:a$1000;0));isnumber(match(d14;a$1:a$1000;0));isnumber(match(i14;a$1:a$1000;0));isnumber(match(e14;a$1:a$1000;0));isnumber(match(j14;a$1:a$1000;0));isnumber(match(f14;a$1:a$1000;0));isnumber(match(k14;a$1:a$1000;0));isnumber(match(g14;a$1:a$1000;0));isnumber(match(l14;a$1:a$1000;0)));0;p14)	ShorterRule	112234	27	1	1	1	70	91
14	""	0.675675675675676	0.17439293598234								""	""	""	""	""	=if(or(A14 = "R";isnumber(match(c14;a$1:a$1000;0));isnumber(match(h14;a$1:a$1000;0));isnumber(match(d14;a$1:a$1000;0));isnumber(match(i14;a$1:a$1000;0));isnumber(match(e14;a$1:a$1000;0));isnumber(match(j14;a$1:a$1000;0));isnumber(match(f14;a$1:a$1000;0));isnumber(match(k14;a$1:a$1000;0));isnumber(match(g14;a$1:a$1000;0));isnumber(match(l14;a$1:a$1000;0)));0;p14)	ShorterRule	112234	27	1	1	""	""	""
15	""	-0.17439293598234	-0.675675675675676								""	""	""	""	""	=if(or(A14 = "R";isnumber(match(c14;a$1:a$1000;0));isnumber(match(h14;a$1:a$1000;0));isnumber(match(d14;a$1:a$1000;0));isnumber(match(i14;a$1:a$1000;0));isnumber(match(e14;a$1:a$1000;0));isnumber(match(j14;a$1:a$1000;0));isnumber(match(f14;a$1:a$1000;0));isnumber(match(k14;a$1:a$1000;0));isnumber(match(g14;a$1:a$1000;0));isnumber(match(l14;a$1:a$1000;0)));0;p14)	ShorterRule	112234	27	1	1	""	""	""
16	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A14 = "R";isnumber(match(c14;a$1:a$1000;0));isnumber(match(h14;a$1:a$1000;0));isnumber(match(d14;a$1:a$1000;0));isnumber(match(i14;a$1:a$1000;0));isnumber(match(e14;a$1:a$1000;0));isnumber(match(j14;a$1:a$1000;0));isnumber(match(f14;a$1:a$1000;0));isnumber(match(k14;a$1:a$1000;0));isnumber(match(g14;a$1:a$1000;0));isnumber(match(l14;a$1:a$1000;0)));0;p14)	ShorterRule	112234	27	1	1	""	""	""
17	""	F1< 0.407	F3>=0.3545	F6>=0.0195	" "	" "	F1	F3	F6	" "	" "	0.566666666666667	0.980769230769231	10.77	0.555769230769231	=if(or(A18 = "R";isnumber(match(c18;a$1:a$1000;0));isnumber(match(h18;a$1:a$1000;0));isnumber(match(d18;a$1:a$1000;0));isnumber(match(i18;a$1:a$1000;0));isnumber(match(e18;a$1:a$1000;0));isnumber(match(j18;a$1:a$1000;0));isnumber(match(f18;a$1:a$1000;0));isnumber(match(k18;a$1:a$1000;0));isnumber(match(g18;a$1:a$1000;0));isnumber(match(l18;a$1:a$1000;0)));0;p18)	From Tree node	2	15	""	""	1	51	52
18	""	0.675675675675676	0.163873370577281	0.106425702811245							""	""	""	""	""	=if(or(A18 = "R";isnumber(match(c18;a$1:a$1000;0));isnumber(match(h18;a$1:a$1000;0));isnumber(match(d18;a$1:a$1000;0));isnumber(match(i18;a$1:a$1000;0));isnumber(match(e18;a$1:a$1000;0));isnumber(match(j18;a$1:a$1000;0));isnumber(match(f18;a$1:a$1000;0));isnumber(match(k18;a$1:a$1000;0));isnumber(match(g18;a$1:a$1000;0));isnumber(match(l18;a$1:a$1000;0)));0;p18)	From Tree node	2	15	""	""	""	""	""
19	""	-0.267015706806283	-0.716216216216216	-0.820224719101124							""	""	""	""	""	=if(or(A18 = "R";isnumber(match(c18;a$1:a$1000;0));isnumber(match(h18;a$1:a$1000;0));isnumber(match(d18;a$1:a$1000;0));isnumber(match(i18;a$1:a$1000;0));isnumber(match(e18;a$1:a$1000;0));isnumber(match(j18;a$1:a$1000;0));isnumber(match(f18;a$1:a$1000;0));isnumber(match(k18;a$1:a$1000;0));isnumber(match(g18;a$1:a$1000;0));isnumber(match(l18;a$1:a$1000;0)));0;p18)	From Tree node	2	15	""	""	""	""	""
20	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A18 = "R";isnumber(match(c18;a$1:a$1000;0));isnumber(match(h18;a$1:a$1000;0));isnumber(match(d18;a$1:a$1000;0));isnumber(match(i18;a$1:a$1000;0));isnumber(match(e18;a$1:a$1000;0));isnumber(match(j18;a$1:a$1000;0));isnumber(match(f18;a$1:a$1000;0));isnumber(match(k18;a$1:a$1000;0));isnumber(match(g18;a$1:a$1000;0));isnumber(match(l18;a$1:a$1000;0)));0;p18)	From Tree node	2	15	""	""	""	""	""
21	""	F1< 0.2535	" "	" "	" "	" "	F1	" "	" "	" "	" "	0.733333333333333	0.733333333333333	8.05	0.537777777777778	=if(or(A22 = "R";isnumber(match(c22;a$1:a$1000;0));isnumber(match(h22;a$1:a$1000;0));isnumber(match(d22;a$1:a$1000;0));isnumber(match(i22;a$1:a$1000;0));isnumber(match(e22;a$1:a$1000;0));isnumber(match(j22;a$1:a$1000;0));isnumber(match(f22;a$1:a$1000;0));isnumber(match(k22;a$1:a$1000;0));isnumber(match(g22;a$1:a$1000;0));isnumber(match(l22;a$1:a$1000;0)));0;p22)	ShorterRule	1111	51	1	1	1	66	90
22	""	0.733333333333333									""	""	""	""	""	=if(or(A22 = "R";isnumber(match(c22;a$1:a$1000;0));isnumber(match(h22;a$1:a$1000;0));isnumber(match(d22;a$1:a$1000;0));isnumber(match(i22;a$1:a$1000;0));isnumber(match(e22;a$1:a$1000;0));isnumber(match(j22;a$1:a$1000;0));isnumber(match(f22;a$1:a$1000;0));isnumber(match(k22;a$1:a$1000;0));isnumber(match(g22;a$1:a$1000;0));isnumber(match(l22;a$1:a$1000;0)));0;p22)	ShorterRule	1111	51	1	1	""	""	""
23	""	-0.0910931174089069									""	""	""	""	""	=if(or(A22 = "R";isnumber(match(c22;a$1:a$1000;0));isnumber(match(h22;a$1:a$1000;0));isnumber(match(d22;a$1:a$1000;0));isnumber(match(i22;a$1:a$1000;0));isnumber(match(e22;a$1:a$1000;0));isnumber(match(j22;a$1:a$1000;0));isnumber(match(f22;a$1:a$1000;0));isnumber(match(k22;a$1:a$1000;0));isnumber(match(g22;a$1:a$1000;0));isnumber(match(l22;a$1:a$1000;0)));0;p22)	ShorterRule	1111	51	1	1	""	""	""
24	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A22 = "R";isnumber(match(c22;a$1:a$1000;0));isnumber(match(h22;a$1:a$1000;0));isnumber(match(d22;a$1:a$1000;0));isnumber(match(i22;a$1:a$1000;0));isnumber(match(e22;a$1:a$1000;0));isnumber(match(j22;a$1:a$1000;0));isnumber(match(f22;a$1:a$1000;0));isnumber(match(k22;a$1:a$1000;0));isnumber(match(g22;a$1:a$1000;0));isnumber(match(l22;a$1:a$1000;0)));0;p22)	ShorterRule	1111	51	1	1	""	""	""
25	""	F1< 0.407	F1< -0.1235	" "	" "	" "	F1	F1	" "	" "	" "	0.522222222222222	1	10.98	0.522222222222222	=if(or(A26 = "R";isnumber(match(c26;a$1:a$1000;0));isnumber(match(h26;a$1:a$1000;0));isnumber(match(d26;a$1:a$1000;0));isnumber(match(i26;a$1:a$1000;0));isnumber(match(e26;a$1:a$1000;0));isnumber(match(j26;a$1:a$1000;0));isnumber(match(f26;a$1:a$1000;0));isnumber(match(k26;a$1:a$1000;0));isnumber(match(g26;a$1:a$1000;0));isnumber(match(l26;a$1:a$1000;0)));0;p26)	From Tree node	1	7	""	""	1	47	47
26	""	0.675675675675676	1								""	""	""	""	""	=if(or(A26 = "R";isnumber(match(c26;a$1:a$1000;0));isnumber(match(h26;a$1:a$1000;0));isnumber(match(d26;a$1:a$1000;0));isnumber(match(i26;a$1:a$1000;0));isnumber(match(e26;a$1:a$1000;0));isnumber(match(j26;a$1:a$1000;0));isnumber(match(f26;a$1:a$1000;0));isnumber(match(k26;a$1:a$1000;0));isnumber(match(g26;a$1:a$1000;0));isnumber(match(l26;a$1:a$1000;0)));0;p26)	From Tree node	1	7	""	""	""	""	""
27	""	-1	-0.675675675675676								""	""	""	""	""	=if(or(A26 = "R";isnumber(match(c26;a$1:a$1000;0));isnumber(match(h26;a$1:a$1000;0));isnumber(match(d26;a$1:a$1000;0));isnumber(match(i26;a$1:a$1000;0));isnumber(match(e26;a$1:a$1000;0));isnumber(match(j26;a$1:a$1000;0));isnumber(match(f26;a$1:a$1000;0));isnumber(match(k26;a$1:a$1000;0));isnumber(match(g26;a$1:a$1000;0));isnumber(match(l26;a$1:a$1000;0)));0;p26)	From Tree node	1	7	""	""	""	""	""
28	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A26 = "R";isnumber(match(c26;a$1:a$1000;0));isnumber(match(h26;a$1:a$1000;0));isnumber(match(d26;a$1:a$1000;0));isnumber(match(i26;a$1:a$1000;0));isnumber(match(e26;a$1:a$1000;0));isnumber(match(j26;a$1:a$1000;0));isnumber(match(f26;a$1:a$1000;0));isnumber(match(k26;a$1:a$1000;0));isnumber(match(g26;a$1:a$1000;0));isnumber(match(l26;a$1:a$1000;0)));0;p26)	From Tree node	1	7	""	""	""	""	""
29	""	F1< -0.1235	" "	" "	" "	" "	F1	" "	" "	" "	" "	0.522222222222222	1	10.98	0.522222222222222	=if(or(A30 = "R";isnumber(match(c30;a$1:a$1000;0));isnumber(match(h30;a$1:a$1000;0));isnumber(match(d30;a$1:a$1000;0));isnumber(match(i30;a$1:a$1000;0));isnumber(match(e30;a$1:a$1000;0));isnumber(match(j30;a$1:a$1000;0));isnumber(match(f30;a$1:a$1000;0));isnumber(match(k30;a$1:a$1000;0));isnumber(match(g30;a$1:a$1000;0));isnumber(match(l30;a$1:a$1000;0)));0;p30)	Simplified	22	15	1	""	1	47	47
30	""	1									""	""	""	""	""	=if(or(A30 = "R";isnumber(match(c30;a$1:a$1000;0));isnumber(match(h30;a$1:a$1000;0));isnumber(match(d30;a$1:a$1000;0));isnumber(match(i30;a$1:a$1000;0));isnumber(match(e30;a$1:a$1000;0));isnumber(match(j30;a$1:a$1000;0));isnumber(match(f30;a$1:a$1000;0));isnumber(match(k30;a$1:a$1000;0));isnumber(match(g30;a$1:a$1000;0));isnumber(match(l30;a$1:a$1000;0)));0;p30)	Simplified	22	15	1	""	""	""	""
31	""	-0.0910931174089069									""	""	""	""	""	=if(or(A30 = "R";isnumber(match(c30;a$1:a$1000;0));isnumber(match(h30;a$1:a$1000;0));isnumber(match(d30;a$1:a$1000;0));isnumber(match(i30;a$1:a$1000;0));isnumber(match(e30;a$1:a$1000;0));isnumber(match(j30;a$1:a$1000;0));isnumber(match(f30;a$1:a$1000;0));isnumber(match(k30;a$1:a$1000;0));isnumber(match(g30;a$1:a$1000;0));isnumber(match(l30;a$1:a$1000;0)));0;p30)	Simplified	22	15	1	""	""	""	""
32	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A30 = "R";isnumber(match(c30;a$1:a$1000;0));isnumber(match(h30;a$1:a$1000;0));isnumber(match(d30;a$1:a$1000;0));isnumber(match(i30;a$1:a$1000;0));isnumber(match(e30;a$1:a$1000;0));isnumber(match(j30;a$1:a$1000;0));isnumber(match(f30;a$1:a$1000;0));isnumber(match(k30;a$1:a$1000;0));isnumber(match(g30;a$1:a$1000;0));isnumber(match(l30;a$1:a$1000;0)));0;p30)	Simplified	22	15	1	""	""	""	""
33	""	F1< -0.1345	" "	" "	" "	" "	F1	" "	" "	" "	" "	0.522222222222222	1	10.98	0.522222222222222	=if(or(A34 = "R";isnumber(match(c34;a$1:a$1000;0));isnumber(match(h34;a$1:a$1000;0));isnumber(match(d34;a$1:a$1000;0));isnumber(match(i34;a$1:a$1000;0));isnumber(match(e34;a$1:a$1000;0));isnumber(match(j34;a$1:a$1000;0));isnumber(match(f34;a$1:a$1000;0));isnumber(match(k34;a$1:a$1000;0));isnumber(match(g34;a$1:a$1000;0));isnumber(match(l34;a$1:a$1000;0)));0;p34)	Simplified	4	61	1	""	1	47	47
34	""	1									""	""	""	""	""	=if(or(A34 = "R";isnumber(match(c34;a$1:a$1000;0));isnumber(match(h34;a$1:a$1000;0));isnumber(match(d34;a$1:a$1000;0));isnumber(match(i34;a$1:a$1000;0));isnumber(match(e34;a$1:a$1000;0));isnumber(match(j34;a$1:a$1000;0));isnumber(match(f34;a$1:a$1000;0));isnumber(match(k34;a$1:a$1000;0));isnumber(match(g34;a$1:a$1000;0));isnumber(match(l34;a$1:a$1000;0)));0;p34)	Simplified	4	61	1	""	""	""	""
35	""	-0.0910931174089069									""	""	""	""	""	=if(or(A34 = "R";isnumber(match(c34;a$1:a$1000;0));isnumber(match(h34;a$1:a$1000;0));isnumber(match(d34;a$1:a$1000;0));isnumber(match(i34;a$1:a$1000;0));isnumber(match(e34;a$1:a$1000;0));isnumber(match(j34;a$1:a$1000;0));isnumber(match(f34;a$1:a$1000;0));isnumber(match(k34;a$1:a$1000;0));isnumber(match(g34;a$1:a$1000;0));isnumber(match(l34;a$1:a$1000;0)));0;p34)	Simplified	4	61	1	""	""	""	""
36	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A34 = "R";isnumber(match(c34;a$1:a$1000;0));isnumber(match(h34;a$1:a$1000;0));isnumber(match(d34;a$1:a$1000;0));isnumber(match(i34;a$1:a$1000;0));isnumber(match(e34;a$1:a$1000;0));isnumber(match(j34;a$1:a$1000;0));isnumber(match(f34;a$1:a$1000;0));isnumber(match(k34;a$1:a$1000;0));isnumber(match(g34;a$1:a$1000;0));isnumber(match(l34;a$1:a$1000;0)));0;p34)	Simplified	4	61	1	""	""	""	""
37	""	F1< 0.231	" "	" "	" "	" "	F1	" "	" "	" "	" "	0.711111111111111	0.727272727272727	7.98	0.517171717171717	=if(or(A38 = "R";isnumber(match(c38;a$1:a$1000;0));isnumber(match(h38;a$1:a$1000;0));isnumber(match(d38;a$1:a$1000;0));isnumber(match(i38;a$1:a$1000;0));isnumber(match(e38;a$1:a$1000;0));isnumber(match(j38;a$1:a$1000;0));isnumber(match(f38;a$1:a$1000;0));isnumber(match(k38;a$1:a$1000;0));isnumber(match(g38;a$1:a$1000;0));isnumber(match(l38;a$1:a$1000;0)));0;p38)	ShorterRule	12234	51	1	2	1	64	88
38	""	0.727272727272727									""	""	""	""	""	=if(or(A38 = "R";isnumber(match(c38;a$1:a$1000;0));isnumber(match(h38;a$1:a$1000;0));isnumber(match(d38;a$1:a$1000;0));isnumber(match(i38;a$1:a$1000;0));isnumber(match(e38;a$1:a$1000;0));isnumber(match(j38;a$1:a$1000;0));isnumber(match(f38;a$1:a$1000;0));isnumber(match(k38;a$1:a$1000;0));isnumber(match(g38;a$1:a$1000;0));isnumber(match(l38;a$1:a$1000;0)));0;p38)	ShorterRule	12234	51	1	2	""	""	""
39	""	-0.0910931174089069									""	""	""	""	""	=if(or(A38 = "R";isnumber(match(c38;a$1:a$1000;0));isnumber(match(h38;a$1:a$1000;0));isnumber(match(d38;a$1:a$1000;0));isnumber(match(i38;a$1:a$1000;0));isnumber(match(e38;a$1:a$1000;0));isnumber(match(j38;a$1:a$1000;0));isnumber(match(f38;a$1:a$1000;0));isnumber(match(k38;a$1:a$1000;0));isnumber(match(g38;a$1:a$1000;0));isnumber(match(l38;a$1:a$1000;0)));0;p38)	ShorterRule	12234	51	1	2	""	""	""
40	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A38 = "R";isnumber(match(c38;a$1:a$1000;0));isnumber(match(h38;a$1:a$1000;0));isnumber(match(d38;a$1:a$1000;0));isnumber(match(i38;a$1:a$1000;0));isnumber(match(e38;a$1:a$1000;0));isnumber(match(j38;a$1:a$1000;0));isnumber(match(f38;a$1:a$1000;0));isnumber(match(k38;a$1:a$1000;0));isnumber(match(g38;a$1:a$1000;0));isnumber(match(l38;a$1:a$1000;0)));0;p38)	ShorterRule	12234	51	1	2	""	""	""
41	""	F1< 0.407	F3>=0.3545	F1< -0.1235	" "	" "	F1	F3	F1	" "	" "	0.5	1	10.98	0.5	=if(or(A42 = "R";isnumber(match(c42;a$1:a$1000;0));isnumber(match(h42;a$1:a$1000;0));isnumber(match(d42;a$1:a$1000;0));isnumber(match(i42;a$1:a$1000;0));isnumber(match(e42;a$1:a$1000;0));isnumber(match(j42;a$1:a$1000;0));isnumber(match(f42;a$1:a$1000;0));isnumber(match(k42;a$1:a$1000;0));isnumber(match(g42;a$1:a$1000;0));isnumber(match(l42;a$1:a$1000;0)));0;p42)	From Tree node	22	15	""	""	1	45	45
42	""	0.675675675675676	0.163873370577281	1							""	""	""	""	""	=if(or(A42 = "R";isnumber(match(c42;a$1:a$1000;0));isnumber(match(h42;a$1:a$1000;0));isnumber(match(d42;a$1:a$1000;0));isnumber(match(i42;a$1:a$1000;0));isnumber(match(e42;a$1:a$1000;0));isnumber(match(j42;a$1:a$1000;0));isnumber(match(f42;a$1:a$1000;0));isnumber(match(k42;a$1:a$1000;0));isnumber(match(g42;a$1:a$1000;0));isnumber(match(l42;a$1:a$1000;0)));0;p42)	From Tree node	22	15	""	""	""	""	""
43	""	-1	-1	-0.820224719101124							""	""	""	""	""	=if(or(A42 = "R";isnumber(match(c42;a$1:a$1000;0));isnumber(match(h42;a$1:a$1000;0));isnumber(match(d42;a$1:a$1000;0));isnumber(match(i42;a$1:a$1000;0));isnumber(match(e42;a$1:a$1000;0));isnumber(match(j42;a$1:a$1000;0));isnumber(match(f42;a$1:a$1000;0));isnumber(match(k42;a$1:a$1000;0));isnumber(match(g42;a$1:a$1000;0));isnumber(match(l42;a$1:a$1000;0)));0;p42)	From Tree node	22	15	""	""	""	""	""
44	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A42 = "R";isnumber(match(c42;a$1:a$1000;0));isnumber(match(h42;a$1:a$1000;0));isnumber(match(d42;a$1:a$1000;0));isnumber(match(i42;a$1:a$1000;0));isnumber(match(e42;a$1:a$1000;0));isnumber(match(j42;a$1:a$1000;0));isnumber(match(f42;a$1:a$1000;0));isnumber(match(k42;a$1:a$1000;0));isnumber(match(g42;a$1:a$1000;0));isnumber(match(l42;a$1:a$1000;0)));0;p42)	From Tree node	22	15	""	""	""	""	""
45	""	F1< 0.407	F5>=1.051	" "	" "	" "	F1	F5	" "	" "	" "	0.666666666666667	0.731707317073171	8.03	0.48780487804878	=if(or(A46 = "R";isnumber(match(c46;a$1:a$1000;0));isnumber(match(h46;a$1:a$1000;0));isnumber(match(d46;a$1:a$1000;0));isnumber(match(i46;a$1:a$1000;0));isnumber(match(e46;a$1:a$1000;0));isnumber(match(j46;a$1:a$1000;0));isnumber(match(f46;a$1:a$1000;0));isnumber(match(k46;a$1:a$1000;0));isnumber(match(g46;a$1:a$1000;0));isnumber(match(l46;a$1:a$1000;0)));0;p46)	ShorterRule	111222	27	1	1	1	60	82
46	""	0.675675675675676	0.266375545851528								""	""	""	""	""	=if(or(A46 = "R";isnumber(match(c46;a$1:a$1000;0));isnumber(match(h46;a$1:a$1000;0));isnumber(match(d46;a$1:a$1000;0));isnumber(match(i46;a$1:a$1000;0));isnumber(match(e46;a$1:a$1000;0));isnumber(match(j46;a$1:a$1000;0));isnumber(match(f46;a$1:a$1000;0));isnumber(match(k46;a$1:a$1000;0));isnumber(match(g46;a$1:a$1000;0));isnumber(match(l46;a$1:a$1000;0)));0;p46)	ShorterRule	111222	27	1	1	""	""	""
47	""	-0.266375545851528	-0.675675675675676								""	""	""	""	""	=if(or(A46 = "R";isnumber(match(c46;a$1:a$1000;0));isnumber(match(h46;a$1:a$1000;0));isnumber(match(d46;a$1:a$1000;0));isnumber(match(i46;a$1:a$1000;0));isnumber(match(e46;a$1:a$1000;0));isnumber(match(j46;a$1:a$1000;0));isnumber(match(f46;a$1:a$1000;0));isnumber(match(k46;a$1:a$1000;0));isnumber(match(g46;a$1:a$1000;0));isnumber(match(l46;a$1:a$1000;0)));0;p46)	ShorterRule	111222	27	1	1	""	""	""
