Number 	Class 	Size 	NVar    	Coverage 	Significance 	Unusualness 	Accuracy 	Support  	CSupport  	FSupport 	FConfidence 	CConfidence
000   	000	-	6.000000	0.000000	0.000000	0.000000	0.500000	0.022222	0.000000	0.000366	1.000000	0.000000
001   	000	-	7.000000	0.000000	0.000000	0.000000	0.500000	0.277778	0.000000	0.003505	0.841338	0.000000
002   	000	-	6.000000	0.000000	0.000000	0.000000	0.500000	0.466667	0.000000	0.010640	0.673348	0.000000
003   	000	-	8.000000	0.000000	0.000000	0.000000	0.500000	0.211111	0.000000	0.004640	0.945824	0.000000
004   	000	-	7.000000	0.000000	0.000000	0.000000	0.500000	0.177778	0.000000	0.003872	0.826626	0.000000
005   	000	-	7.000000	0.000000	0.000000	0.000000	0.500000	0.155556	0.000000	0.002626	1.000000	0.000000
006   	001	-	3.000000	0.676113	39.823700	0.056529	0.991045	0.998886	0.671053	0.568724	0.959549	0.992515
007   	001	-	3.000000	0.017206	1.410342	0.001567	0.947368	0.365256	0.017206	0.067994	1.000000	1.000000
-    	- 	008	5.875000	0.086665	5.154255	0.007262	0.617302	0.334407	0.688259	0.082796	0.905836	0.249064
