Number 	Class 	Size 	NVar    	Coverage 	Significance 	Unusualness 	Accuracy 	Support  	CSupport  	FSupport 	FConfidence 	CConfidence
000   	000	-	6.000000	0.000000	0.000000	0.000000	0.500000	0.122222	0.000000	0.001572	0.985560	0.000000
001   	000	-	8.000000	0.000000	0.000000	0.000000	0.500000	0.211111	0.000000	0.004774	0.947263	0.000000
002   	000	-	7.000000	0.000000	0.000000	0.000000	0.500000	0.155556	0.000000	0.001886	0.922112	0.000000
003   	000	-	7.000000	0.000000	0.000000	0.000000	0.500000	0.066667	0.000000	0.001626	1.000000	0.000000
004   	000	-	5.000000	0.008097	12.032095	0.006347	0.800000	0.533333	0.007085	0.017021	0.603504	0.875000
005   	001	-	3.000000	0.676113	39.823700	0.056529	0.991045	0.998886	0.671053	0.568724	0.959549	0.992515
006   	001	-	4.000000	0.043522	3.567332	0.003965	0.977778	0.354120	0.043522	0.100342	0.996256	1.000000
-    	- 	007	5.714286	0.103962	7.917590	0.009549	0.681260	0.348842	0.700405	0.099421	0.916321	0.409645
