trivials	empty	rule	c2	c3	c4	c5	f1	f2	f3	f4	f5	covPostCases	confidence	lift	globalQuality	withoutTrivial	optimised	iteration	treeNode	simplification	oneCatAltIndex	extLength	covPostCases2	support
448	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A446 = "R";isnumber(match(c446;a$1:a$1000;0));isnumber(match(h446;a$1:a$1000;0));isnumber(match(d446;a$1:a$1000;0));isnumber(match(i446;a$1:a$1000;0));isnumber(match(e446;a$1:a$1000;0));isnumber(match(j446;a$1:a$1000;0));isnumber(match(f446;a$1:a$1000;0));isnumber(match(k446;a$1:a$1000;0));isnumber(match(g446;a$1:a$1000;0));isnumber(match(l446;a$1:a$1000;0)));0;p446)	SingleCatAlt		59	1	4	""	""	""
449	""	Persons %in% c("4", "more")	Safety %in% c("high", "med")	Maint %in% c("low", "med")	Lug_boot %in% c("med")	" "	Persons	Safety	Maint	Lug_boot	" "	0.223938223938224	0.90625	3.02	0.0253680019305019	=if(or(A450 = "R";isnumber(match(c450;a$1:a$1000;0));isnumber(match(h450;a$1:a$1000;0));isnumber(match(d450;a$1:a$1000;0));isnumber(match(i450;a$1:a$1000;0));isnumber(match(e450;a$1:a$1000;0));isnumber(match(j450;a$1:a$1000;0));isnumber(match(f450;a$1:a$1000;0));isnumber(match(k450;a$1:a$1000;0));isnumber(match(g450;a$1:a$1000;0));isnumber(match(l450;a$1:a$1000;0)));0;p450)	SingleCatAlt		59	1	8	8	116	128
450	""	0.449652777777778	0.449652777777778	0.37962962962963	0.319444444444444						""	""	""	""	""	=if(or(A450 = "R";isnumber(match(c450;a$1:a$1000;0));isnumber(match(h450;a$1:a$1000;0));isnumber(match(d450;a$1:a$1000;0));isnumber(match(i450;a$1:a$1000;0));isnumber(match(e450;a$1:a$1000;0));isnumber(match(j450;a$1:a$1000;0));isnumber(match(f450;a$1:a$1000;0));isnumber(match(k450;a$1:a$1000;0));isnumber(match(g450;a$1:a$1000;0));isnumber(match(l450;a$1:a$1000;0)));0;p450)	SingleCatAlt		59	1	8	""	""	""
451	""	-0.604166666666667	-0.604166666666667	-0.71875	-0.854166666666667						""	""	""	""	""	=if(or(A450 = "R";isnumber(match(c450;a$1:a$1000;0));isnumber(match(h450;a$1:a$1000;0));isnumber(match(d450;a$1:a$1000;0));isnumber(match(i450;a$1:a$1000;0));isnumber(match(e450;a$1:a$1000;0));isnumber(match(j450;a$1:a$1000;0));isnumber(match(f450;a$1:a$1000;0));isnumber(match(k450;a$1:a$1000;0));isnumber(match(g450;a$1:a$1000;0));isnumber(match(l450;a$1:a$1000;0)));0;p450)	SingleCatAlt		59	1	8	""	""	""
452	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A450 = "R";isnumber(match(c450;a$1:a$1000;0));isnumber(match(h450;a$1:a$1000;0));isnumber(match(d450;a$1:a$1000;0));isnumber(match(i450;a$1:a$1000;0));isnumber(match(e450;a$1:a$1000;0));isnumber(match(j450;a$1:a$1000;0));isnumber(match(f450;a$1:a$1000;0));isnumber(match(k450;a$1:a$1000;0));isnumber(match(g450;a$1:a$1000;0));isnumber(match(l450;a$1:a$1000;0)));0;p450)	SingleCatAlt		59	1	8	""	""	""
453	""	Persons %in% c("4", "more")	Safety %in% c("high", "med")	Maint %in% c("low")	Lug_boot %in% c("med")	" "	Persons	Safety	Maint	Lug_boot	" "	0.111969111969112	0.90625	3.02	0.0253680019305019	=if(or(A454 = "R";isnumber(match(c454;a$1:a$1000;0));isnumber(match(h454;a$1:a$1000;0));isnumber(match(d454;a$1:a$1000;0));isnumber(match(i454;a$1:a$1000;0));isnumber(match(e454;a$1:a$1000;0));isnumber(match(j454;a$1:a$1000;0));isnumber(match(f454;a$1:a$1000;0));isnumber(match(k454;a$1:a$1000;0));isnumber(match(g454;a$1:a$1000;0));isnumber(match(l454;a$1:a$1000;0)));0;p454)	SingleCatAlt		59	1	13	4	58	64
454	""	0.449652777777778	0.449652777777778	0.37962962962963	0.319444444444444						""	""	""	""	""	=if(or(A454 = "R";isnumber(match(c454;a$1:a$1000;0));isnumber(match(h454;a$1:a$1000;0));isnumber(match(d454;a$1:a$1000;0));isnumber(match(i454;a$1:a$1000;0));isnumber(match(e454;a$1:a$1000;0));isnumber(match(j454;a$1:a$1000;0));isnumber(match(f454;a$1:a$1000;0));isnumber(match(k454;a$1:a$1000;0));isnumber(match(g454;a$1:a$1000;0));isnumber(match(l454;a$1:a$1000;0)));0;p454)	SingleCatAlt		59	1	13	""	""	""
455	""	-0.604166666666667	-0.604166666666667	-0.71875	-0.854166666666667						""	""	""	""	""	=if(or(A454 = "R";isnumber(match(c454;a$1:a$1000;0));isnumber(match(h454;a$1:a$1000;0));isnumber(match(d454;a$1:a$1000;0));isnumber(match(i454;a$1:a$1000;0));isnumber(match(e454;a$1:a$1000;0));isnumber(match(j454;a$1:a$1000;0));isnumber(match(f454;a$1:a$1000;0));isnumber(match(k454;a$1:a$1000;0));isnumber(match(g454;a$1:a$1000;0));isnumber(match(l454;a$1:a$1000;0)));0;p454)	SingleCatAlt		59	1	13	""	""	""
456	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A454 = "R";isnumber(match(c454;a$1:a$1000;0));isnumber(match(h454;a$1:a$1000;0));isnumber(match(d454;a$1:a$1000;0));isnumber(match(i454;a$1:a$1000;0));isnumber(match(e454;a$1:a$1000;0));isnumber(match(j454;a$1:a$1000;0));isnumber(match(f454;a$1:a$1000;0));isnumber(match(k454;a$1:a$1000;0));isnumber(match(g454;a$1:a$1000;0));isnumber(match(l454;a$1:a$1000;0)));0;p454)	SingleCatAlt		59	1	13	""	""	""
457	""	Persons %in% c("4", "more")	Safety %in% c("high", "med")	Maint %in% c("med")	Lug_boot %in% c("med")	" "	Persons	Safety	Maint	Lug_boot	" "	0.111969111969112	0.90625	3.02	0.0253680019305019	=if(or(A458 = "R";isnumber(match(c458;a$1:a$1000;0));isnumber(match(h458;a$1:a$1000;0));isnumber(match(d458;a$1:a$1000;0));isnumber(match(i458;a$1:a$1000;0));isnumber(match(e458;a$1:a$1000;0));isnumber(match(j458;a$1:a$1000;0));isnumber(match(f458;a$1:a$1000;0));isnumber(match(k458;a$1:a$1000;0));isnumber(match(g458;a$1:a$1000;0));isnumber(match(l458;a$1:a$1000;0)));0;p458)	SingleCatAlt		59	1	14	4	58	64
