trivials	empty	rule	c2	c3	c4	c5	f1	f2	f3	f4	f5	covPostCases	confidence	lift	globalQuality	withoutTrivial	optimised	iteration	treeNode	simplification	oneCatAltIndex	extLength	covPostCases2	support
11	""	-0.537735849056604	-0.73469387755102	-0.554347826086957							""	""	""	""	""	=if(or(A10 = "R";isnumber(match(c10;a$1:a$1000;0));isnumber(match(h10;a$1:a$1000;0));isnumber(match(d10;a$1:a$1000;0));isnumber(match(i10;a$1:a$1000;0));isnumber(match(e10;a$1:a$1000;0));isnumber(match(j10;a$1:a$1000;0));isnumber(match(f10;a$1:a$1000;0));isnumber(match(k10;a$1:a$1000;0));isnumber(match(g10;a$1:a$1000;0));isnumber(match(l10;a$1:a$1000;0)));0;p10)	SingleCatAlt	22233	61	1	1	""	""	""
12	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A10 = "R";isnumber(match(c10;a$1:a$1000;0));isnumber(match(h10;a$1:a$1000;0));isnumber(match(d10;a$1:a$1000;0));isnumber(match(i10;a$1:a$1000;0));isnumber(match(e10;a$1:a$1000;0));isnumber(match(j10;a$1:a$1000;0));isnumber(match(f10;a$1:a$1000;0));isnumber(match(k10;a$1:a$1000;0));isnumber(match(g10;a$1:a$1000;0));isnumber(match(l10;a$1:a$1000;0)));0;p10)	SingleCatAlt	22233	61	1	1	""	""	""
13	""	DurationMonth>=34.5	Property %in% c(" A124")	InstallmentRate>=2.5	" "	" "	DurationMonth	Property	InstallmentRate	" "	" "	0.0966666666666667	0.763157894736842	2.54	0.0737719298245614	=if(or(A14 = "R";isnumber(match(c14;a$1:a$1000;0));isnumber(match(h14;a$1:a$1000;0));isnumber(match(d14;a$1:a$1000;0));isnumber(match(i14;a$1:a$1000;0));isnumber(match(e14;a$1:a$1000;0));isnumber(match(j14;a$1:a$1000;0));isnumber(match(f14;a$1:a$1000;0));isnumber(match(k14;a$1:a$1000;0));isnumber(match(g14;a$1:a$1000;0));isnumber(match(l14;a$1:a$1000;0)));0;p14)	From Tree node	000111	15	""	""	1	29	38
14	""	0.482352941176471	0.435064935064935	0.322274881516588							""	""	""	""	""	=if(or(A14 = "R";isnumber(match(c14;a$1:a$1000;0));isnumber(match(h14;a$1:a$1000;0));isnumber(match(d14;a$1:a$1000;0));isnumber(match(i14;a$1:a$1000;0));isnumber(match(e14;a$1:a$1000;0));isnumber(match(j14;a$1:a$1000;0));isnumber(match(f14;a$1:a$1000;0));isnumber(match(k14;a$1:a$1000;0));isnumber(match(g14;a$1:a$1000;0));isnumber(match(l14;a$1:a$1000;0)));0;p14)	From Tree node	000111	15	""	""	""	""	""
15	""	-0.5	-0.542857142857143	-0.611111111111111							""	""	""	""	""	=if(or(A14 = "R";isnumber(match(c14;a$1:a$1000;0));isnumber(match(h14;a$1:a$1000;0));isnumber(match(d14;a$1:a$1000;0));isnumber(match(i14;a$1:a$1000;0));isnumber(match(e14;a$1:a$1000;0));isnumber(match(j14;a$1:a$1000;0));isnumber(match(f14;a$1:a$1000;0));isnumber(match(k14;a$1:a$1000;0));isnumber(match(g14;a$1:a$1000;0));isnumber(match(l14;a$1:a$1000;0)));0;p14)	From Tree node	000111	15	""	""	""	""	""
16	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A14 = "R";isnumber(match(c14;a$1:a$1000;0));isnumber(match(h14;a$1:a$1000;0));isnumber(match(d14;a$1:a$1000;0));isnumber(match(i14;a$1:a$1000;0));isnumber(match(e14;a$1:a$1000;0));isnumber(match(j14;a$1:a$1000;0));isnumber(match(f14;a$1:a$1000;0));isnumber(match(k14;a$1:a$1000;0));isnumber(match(g14;a$1:a$1000;0));isnumber(match(l14;a$1:a$1000;0)));0;p14)	From Tree node	000111	15	""	""	""	""	""
17	""	SavingsAccount %in% c(" A61")	DurationMonth>=47.5	" "	" "	" "	SavingsAccount	DurationMonth	" "	" "	" "	0.09	0.818181818181818	2.73	0.0736363636363636	=if(or(A18 = "R";isnumber(match(c18;a$1:a$1000;0));isnumber(match(h18;a$1:a$1000;0));isnumber(match(d18;a$1:a$1000;0));isnumber(match(i18;a$1:a$1000;0));isnumber(match(e18;a$1:a$1000;0));isnumber(match(j18;a$1:a$1000;0));isnumber(match(f18;a$1:a$1000;0));isnumber(match(k18;a$1:a$1000;0));isnumber(match(g18;a$1:a$1000;0));isnumber(match(l18;a$1:a$1000;0)));0;p18)	SingleCatAlt	03	23	1	1	1	27	33
18	""	0.359867330016584	0.5625								""	""	""	""	""	=if(or(A18 = "R";isnumber(match(c18;a$1:a$1000;0));isnumber(match(h18;a$1:a$1000;0));isnumber(match(d18;a$1:a$1000;0));isnumber(match(i18;a$1:a$1000;0));isnumber(match(e18;a$1:a$1000;0));isnumber(match(j18;a$1:a$1000;0));isnumber(match(f18;a$1:a$1000;0));isnumber(match(k18;a$1:a$1000;0));isnumber(match(g18;a$1:a$1000;0));isnumber(match(l18;a$1:a$1000;0)));0;p18)	SingleCatAlt	03	23	1	1	""	""	""
19	""	-0.5625	-0.359867330016584								""	""	""	""	""	=if(or(A18 = "R";isnumber(match(c18;a$1:a$1000;0));isnumber(match(h18;a$1:a$1000;0));isnumber(match(d18;a$1:a$1000;0));isnumber(match(i18;a$1:a$1000;0));isnumber(match(e18;a$1:a$1000;0));isnumber(match(j18;a$1:a$1000;0));isnumber(match(f18;a$1:a$1000;0));isnumber(match(k18;a$1:a$1000;0));isnumber(match(g18;a$1:a$1000;0));isnumber(match(l18;a$1:a$1000;0)));0;p18)	SingleCatAlt	03	23	1	1	""	""	""
20	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A18 = "R";isnumber(match(c18;a$1:a$1000;0));isnumber(match(h18;a$1:a$1000;0));isnumber(match(d18;a$1:a$1000;0));isnumber(match(i18;a$1:a$1000;0));isnumber(match(e18;a$1:a$1000;0));isnumber(match(j18;a$1:a$1000;0));isnumber(match(f18;a$1:a$1000;0));isnumber(match(k18;a$1:a$1000;0));isnumber(match(g18;a$1:a$1000;0));isnumber(match(l18;a$1:a$1000;0)));0;p18)	SingleCatAlt	03	23	1	1	""	""	""
21	""	CreditAmount>=7760	SavingsAccount %in% c(" A61")	" "	" "	" "	CreditAmount	SavingsAccount	" "	" "	" "	0.1	0.714285714285714	2.38	0.0714285714285714	=if(or(A22 = "R";isnumber(match(c22;a$1:a$1000;0));isnumber(match(h22;a$1:a$1000;0));isnumber(match(d22;a$1:a$1000;0));isnumber(match(i22;a$1:a$1000;0));isnumber(match(e22;a$1:a$1000;0));isnumber(match(j22;a$1:a$1000;0));isnumber(match(f22;a$1:a$1000;0));isnumber(match(k22;a$1:a$1000;0));isnumber(match(g22;a$1:a$1000;0));isnumber(match(l22;a$1:a$1000;0)));0;p22)	Simplified	0122	11	1	""	1	30	42
22	""	0.538461538461538	0.359867330016584								""	""	""	""	""	=if(or(A22 = "R";isnumber(match(c22;a$1:a$1000;0));isnumber(match(h22;a$1:a$1000;0));isnumber(match(d22;a$1:a$1000;0));isnumber(match(i22;a$1:a$1000;0));isnumber(match(e22;a$1:a$1000;0));isnumber(match(j22;a$1:a$1000;0));isnumber(match(f22;a$1:a$1000;0));isnumber(match(k22;a$1:a$1000;0));isnumber(match(g22;a$1:a$1000;0));isnumber(match(l22;a$1:a$1000;0)));0;p22)	Simplified	0122	11	1	""	""	""	""
23	""	-0.359867330016584	-0.538461538461538								""	""	""	""	""	=if(or(A22 = "R";isnumber(match(c22;a$1:a$1000;0));isnumber(match(h22;a$1:a$1000;0));isnumber(match(d22;a$1:a$1000;0));isnumber(match(i22;a$1:a$1000;0));isnumber(match(e22;a$1:a$1000;0));isnumber(match(j22;a$1:a$1000;0));isnumber(match(f22;a$1:a$1000;0));isnumber(match(k22;a$1:a$1000;0));isnumber(match(g22;a$1:a$1000;0));isnumber(match(l22;a$1:a$1000;0)));0;p22)	Simplified	0122	11	1	""	""	""	""
24	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A22 = "R";isnumber(match(c22;a$1:a$1000;0));isnumber(match(h22;a$1:a$1000;0));isnumber(match(d22;a$1:a$1000;0));isnumber(match(i22;a$1:a$1000;0));isnumber(match(e22;a$1:a$1000;0));isnumber(match(j22;a$1:a$1000;0));isnumber(match(f22;a$1:a$1000;0));isnumber(match(k22;a$1:a$1000;0));isnumber(match(g22;a$1:a$1000;0));isnumber(match(l22;a$1:a$1000;0)));0;p22)	Simplified	0122	11	1	""	""	""	""
25	""	StatusAccount %in% c("A11", "A12")	DurationMonth>=22.5	InstallmentRate>=2.5	Telephone %in% c(" A191")	" "	StatusAccount	DurationMonth	InstallmentRate	Telephone	" "	0.19	0.7125	2.38	0.0676875	=if(or(A26 = "R";isnumber(match(c26;a$1:a$1000;0));isnumber(match(h26;a$1:a$1000;0));isnumber(match(d26;a$1:a$1000;0));isnumber(match(i26;a$1:a$1000;0));isnumber(match(e26;a$1:a$1000;0));isnumber(match(j26;a$1:a$1000;0));isnumber(match(f26;a$1:a$1000;0));isnumber(match(k26;a$1:a$1000;0));isnumber(match(g26;a$1:a$1000;0));isnumber(match(l26;a$1:a$1000;0)));0;p26)	From Tree node	22233	31	""	""	2	57	80
26	""	0.441988950276243	0.381642512077295	0.322274881516588	0.313758389261745						""	""	""	""	""	=if(or(A26 = "R";isnumber(match(c26;a$1:a$1000;0));isnumber(match(h26;a$1:a$1000;0));isnumber(match(d26;a$1:a$1000;0));isnumber(match(i26;a$1:a$1000;0));isnumber(match(e26;a$1:a$1000;0));isnumber(match(j26;a$1:a$1000;0));isnumber(match(f26;a$1:a$1000;0));isnumber(match(k26;a$1:a$1000;0));isnumber(match(g26;a$1:a$1000;0));isnumber(match(l26;a$1:a$1000;0)));0;p26)	From Tree node	22233	31	""	""	""	""	""
27	""	-0.473684210526316	-0.518518518518518	-0.582677165354331	-0.626666666666667						""	""	""	""	""	=if(or(A26 = "R";isnumber(match(c26;a$1:a$1000;0));isnumber(match(h26;a$1:a$1000;0));isnumber(match(d26;a$1:a$1000;0));isnumber(match(i26;a$1:a$1000;0));isnumber(match(e26;a$1:a$1000;0));isnumber(match(j26;a$1:a$1000;0));isnumber(match(f26;a$1:a$1000;0));isnumber(match(k26;a$1:a$1000;0));isnumber(match(g26;a$1:a$1000;0));isnumber(match(l26;a$1:a$1000;0)));0;p26)	From Tree node	22233	31	""	""	""	""	""
28	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A26 = "R";isnumber(match(c26;a$1:a$1000;0));isnumber(match(h26;a$1:a$1000;0));isnumber(match(d26;a$1:a$1000;0));isnumber(match(i26;a$1:a$1000;0));isnumber(match(e26;a$1:a$1000;0));isnumber(match(j26;a$1:a$1000;0));isnumber(match(f26;a$1:a$1000;0));isnumber(match(k26;a$1:a$1000;0));isnumber(match(g26;a$1:a$1000;0));isnumber(match(l26;a$1:a$1000;0)));0;p26)	From Tree node	22233	31	""	""	""	""	""
29	""	StatusAccount %in% c("A11")	CreditAmount< 1286	Age< 36.5	" "	" "	StatusAccount	CreditAmount	Age	" "	" "	0.0833333333333333	0.714285714285714	2.38	0.0595238095238095	=if(or(A30 = "R";isnumber(match(c30;a$1:a$1000;0));isnumber(match(h30;a$1:a$1000;0));isnumber(match(d30;a$1:a$1000;0));isnumber(match(i30;a$1:a$1000;0));isnumber(match(e30;a$1:a$1000;0));isnumber(match(j30;a$1:a$1000;0));isnumber(match(f30;a$1:a$1000;0));isnumber(match(k30;a$1:a$1000;0));isnumber(match(g30;a$1:a$1000;0));isnumber(match(l30;a$1:a$1000;0)));0;p30)	ShorterRule	22	55	1	1	1	25	35
30	""	0.492700729927007	0.31924882629108	0.325358851674641							""	""	""	""	""	=if(or(A30 = "R";isnumber(match(c30;a$1:a$1000;0));isnumber(match(h30;a$1:a$1000;0));isnumber(match(d30;a$1:a$1000;0));isnumber(match(i30;a$1:a$1000;0));isnumber(match(e30;a$1:a$1000;0));isnumber(match(j30;a$1:a$1000;0));isnumber(match(f30;a$1:a$1000;0));isnumber(match(k30;a$1:a$1000;0));isnumber(match(g30;a$1:a$1000;0));isnumber(match(l30;a$1:a$1000;0)));0;p30)	ShorterRule	22	55	1	1	""	""	""
31	""	-0.37007874015748	-0.538011695906433	-0.555555555555556							""	""	""	""	""	=if(or(A30 = "R";isnumber(match(c30;a$1:a$1000;0));isnumber(match(h30;a$1:a$1000;0));isnumber(match(d30;a$1:a$1000;0));isnumber(match(i30;a$1:a$1000;0));isnumber(match(e30;a$1:a$1000;0));isnumber(match(j30;a$1:a$1000;0));isnumber(match(f30;a$1:a$1000;0));isnumber(match(k30;a$1:a$1000;0));isnumber(match(g30;a$1:a$1000;0));isnumber(match(l30;a$1:a$1000;0)));0;p30)	ShorterRule	22	55	1	1	""	""	""
32	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A30 = "R";isnumber(match(c30;a$1:a$1000;0));isnumber(match(h30;a$1:a$1000;0));isnumber(match(d30;a$1:a$1000;0));isnumber(match(i30;a$1:a$1000;0));isnumber(match(e30;a$1:a$1000;0));isnumber(match(j30;a$1:a$1000;0));isnumber(match(f30;a$1:a$1000;0));isnumber(match(k30;a$1:a$1000;0));isnumber(match(g30;a$1:a$1000;0));isnumber(match(l30;a$1:a$1000;0)));0;p30)	ShorterRule	22	55	1	1	""	""	""
33	""	StatusAccount %in% c("A11", "A12")	InstallmentRate>=2.5	DurationMonth>=33	" "	" "	StatusAccount	InstallmentRate	DurationMonth	" "	" "	0.16	0.705882352941177	2.35	0.0564705882352941	=if(or(A34 = "R";isnumber(match(c34;a$1:a$1000;0));isnumber(match(h34;a$1:a$1000;0));isnumber(match(d34;a$1:a$1000;0));isnumber(match(i34;a$1:a$1000;0));isnumber(match(e34;a$1:a$1000;0));isnumber(match(j34;a$1:a$1000;0));isnumber(match(f34;a$1:a$1000;0));isnumber(match(k34;a$1:a$1000;0));isnumber(match(g34;a$1:a$1000;0));isnumber(match(l34;a$1:a$1000;0)));0;p34)	Simplified	22233	61	1	""	2	48	68
34	""	0.441988950276243	0.322274881516588	0.479768786127168							""	""	""	""	""	=if(or(A34 = "R";isnumber(match(c34;a$1:a$1000;0));isnumber(match(h34;a$1:a$1000;0));isnumber(match(d34;a$1:a$1000;0));isnumber(match(i34;a$1:a$1000;0));isnumber(match(e34;a$1:a$1000;0));isnumber(match(j34;a$1:a$1000;0));isnumber(match(f34;a$1:a$1000;0));isnumber(match(k34;a$1:a$1000;0));isnumber(match(g34;a$1:a$1000;0));isnumber(match(l34;a$1:a$1000;0)));0;p34)	Simplified	22233	61	1	""	""	""	""
35	""	-0.537735849056604	-0.642201834862385	-0.479651162790698							""	""	""	""	""	=if(or(A34 = "R";isnumber(match(c34;a$1:a$1000;0));isnumber(match(h34;a$1:a$1000;0));isnumber(match(d34;a$1:a$1000;0));isnumber(match(i34;a$1:a$1000;0));isnumber(match(e34;a$1:a$1000;0));isnumber(match(j34;a$1:a$1000;0));isnumber(match(f34;a$1:a$1000;0));isnumber(match(k34;a$1:a$1000;0));isnumber(match(g34;a$1:a$1000;0));isnumber(match(l34;a$1:a$1000;0)));0;p34)	Simplified	22233	61	1	""	""	""	""
36	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A34 = "R";isnumber(match(c34;a$1:a$1000;0));isnumber(match(h34;a$1:a$1000;0));isnumber(match(d34;a$1:a$1000;0));isnumber(match(i34;a$1:a$1000;0));isnumber(match(e34;a$1:a$1000;0));isnumber(match(j34;a$1:a$1000;0));isnumber(match(f34;a$1:a$1000;0));isnumber(match(k34;a$1:a$1000;0));isnumber(match(g34;a$1:a$1000;0));isnumber(match(l34;a$1:a$1000;0)));0;p34)	Simplified	22233	61	1	""	""	""	""
37	""	DurationMonth>=34.5	Age>=29.5	Property %in% c(" A124")	InstallmentRate>=2.5	" "	DurationMonth	Age	Property	InstallmentRate	" "	0.0733333333333333	0.733333333333333	2.44	0.0537777777777778	=if(or(A38 = "R";isnumber(match(c38;a$1:a$1000;0));isnumber(match(h38;a$1:a$1000;0));isnumber(match(d38;a$1:a$1000;0));isnumber(match(i38;a$1:a$1000;0));isnumber(match(e38;a$1:a$1000;0));isnumber(match(j38;a$1:a$1000;0));isnumber(match(f38;a$1:a$1000;0));isnumber(match(k38;a$1:a$1000;0));isnumber(match(g38;a$1:a$1000;0));isnumber(match(l38;a$1:a$1000;0)));0;p38)	From Tree node	000	27	""	""	1	22	30
38	""	0.482352941176471	0.259141494435612	0.435064935064935	0.322274881516588						""	""	""	""	""	=if(or(A38 = "R";isnumber(match(c38;a$1:a$1000;0));isnumber(match(h38;a$1:a$1000;0));isnumber(match(d38;a$1:a$1000;0));isnumber(match(i38;a$1:a$1000;0));isnumber(match(e38;a$1:a$1000;0));isnumber(match(j38;a$1:a$1000;0));isnumber(match(f38;a$1:a$1000;0));isnumber(match(k38;a$1:a$1000;0));isnumber(match(g38;a$1:a$1000;0));isnumber(match(l38;a$1:a$1000;0)));0;p38)	From Tree node	000	27	""	""	""	""	""
39	""	-0.494117647058824	-0.763157894736842	-0.464788732394366	-0.568181818181818						""	""	""	""	""	=if(or(A38 = "R";isnumber(match(c38;a$1:a$1000;0));isnumber(match(h38;a$1:a$1000;0));isnumber(match(d38;a$1:a$1000;0));isnumber(match(i38;a$1:a$1000;0));isnumber(match(e38;a$1:a$1000;0));isnumber(match(j38;a$1:a$1000;0));isnumber(match(f38;a$1:a$1000;0));isnumber(match(k38;a$1:a$1000;0));isnumber(match(g38;a$1:a$1000;0));isnumber(match(l38;a$1:a$1000;0)));0;p38)	From Tree node	000	27	""	""	""	""	""
40	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A38 = "R";isnumber(match(c38;a$1:a$1000;0));isnumber(match(h38;a$1:a$1000;0));isnumber(match(d38;a$1:a$1000;0));isnumber(match(i38;a$1:a$1000;0));isnumber(match(e38;a$1:a$1000;0));isnumber(match(j38;a$1:a$1000;0));isnumber(match(f38;a$1:a$1000;0));isnumber(match(k38;a$1:a$1000;0));isnumber(match(g38;a$1:a$1000;0));isnumber(match(l38;a$1:a$1000;0)));0;p38)	From Tree node	000	27	""	""	""	""	""
41	""	CreditAmount>=3914	CreditAmount>=1.092e+04	" "	" "	" "	CreditAmount	CreditAmount	" "	" "	" "	0.0733333333333333	0.709677419354839	2.37	0.0520430107526882	=if(or(A42 = "R";isnumber(match(c42;a$1:a$1000;0));isnumber(match(h42;a$1:a$1000;0));isnumber(match(d42;a$1:a$1000;0));isnumber(match(i42;a$1:a$1000;0));isnumber(match(e42;a$1:a$1000;0));isnumber(match(j42;a$1:a$1000;0));isnumber(match(f42;a$1:a$1000;0));isnumber(match(k42;a$1:a$1000;0));isnumber(match(g42;a$1:a$1000;0));isnumber(match(l42;a$1:a$1000;0)));0;p42)	From Tree node	00000	7	""	""	1	22	31
42	""	0.426923076923077	0.709677419354839								""	""	""	""	""	=if(or(A42 = "R";isnumber(match(c42;a$1:a$1000;0));isnumber(match(h42;a$1:a$1000;0));isnumber(match(d42;a$1:a$1000;0));isnumber(match(i42;a$1:a$1000;0));isnumber(match(e42;a$1:a$1000;0));isnumber(match(j42;a$1:a$1000;0));isnumber(match(f42;a$1:a$1000;0));isnumber(match(k42;a$1:a$1000;0));isnumber(match(g42;a$1:a$1000;0));isnumber(match(l42;a$1:a$1000;0)));0;p42)	From Tree node	00000	7	""	""	""	""	""
43	""	-0.709677419354839	-0.426923076923077								""	""	""	""	""	=if(or(A42 = "R";isnumber(match(c42;a$1:a$1000;0));isnumber(match(h42;a$1:a$1000;0));isnumber(match(d42;a$1:a$1000;0));isnumber(match(i42;a$1:a$1000;0));isnumber(match(e42;a$1:a$1000;0));isnumber(match(j42;a$1:a$1000;0));isnumber(match(f42;a$1:a$1000;0));isnumber(match(k42;a$1:a$1000;0));isnumber(match(g42;a$1:a$1000;0));isnumber(match(l42;a$1:a$1000;0)));0;p42)	From Tree node	00000	7	""	""	""	""	""
44	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A42 = "R";isnumber(match(c42;a$1:a$1000;0));isnumber(match(h42;a$1:a$1000;0));isnumber(match(d42;a$1:a$1000;0));isnumber(match(i42;a$1:a$1000;0));isnumber(match(e42;a$1:a$1000;0));isnumber(match(j42;a$1:a$1000;0));isnumber(match(f42;a$1:a$1000;0));isnumber(match(k42;a$1:a$1000;0));isnumber(match(g42;a$1:a$1000;0));isnumber(match(l42;a$1:a$1000;0)));0;p42)	From Tree node	00000	7	""	""	""	""	""
45	""	StatusAccount %in% c("A12")	CreditAmount>=8150	" "	" "	" "	StatusAccount	CreditAmount	" "	" "	" "	0.07	0.724137931034483	2.41	0.0506896551724138	=if(or(A46 = "R";isnumber(match(c46;a$1:a$1000;0));isnumber(match(h46;a$1:a$1000;0));isnumber(match(d46;a$1:a$1000;0));isnumber(match(i46;a$1:a$1000;0));isnumber(match(e46;a$1:a$1000;0));isnumber(match(j46;a$1:a$1000;0));isnumber(match(f46;a$1:a$1000;0));isnumber(match(k46;a$1:a$1000;0));isnumber(match(g46;a$1:a$1000;0));isnumber(match(l46;a$1:a$1000;0)));0;p46)	ShorterRule	112	29	1	1	1	21	29
