trivials	empty	rule	c2	c3	c4	c5	f1	f2	f3	f4	f5	covPostCases	confidence	lift	globalQuality	withoutTrivial	optimised	iteration	treeNode	simplification	oneCatAltIndex	extLength	covPostCases2	support
918	""	0.584609494640122	0.469990473166084	0.476190476190476	0.451640033641716						""	""	""	""	""	=if(or(A918 = "R";isnumber(match(c918;a$1:a$1000;0));isnumber(match(h918;a$1:a$1000;0));isnumber(match(d918;a$1:a$1000;0));isnumber(match(i918;a$1:a$1000;0));isnumber(match(e918;a$1:a$1000;0));isnumber(match(j918;a$1:a$1000;0));isnumber(match(f918;a$1:a$1000;0));isnumber(match(k918;a$1:a$1000;0));isnumber(match(g918;a$1:a$1000;0));isnumber(match(l918;a$1:a$1000;0)));0;p918)	From Tree node	1111111111222	25	""	""	""	""	""
919	""	-0.699481865284974	-0.740540540540541	-0.563829787234043	-0.474320241691843						""	""	""	""	""	=if(or(A918 = "R";isnumber(match(c918;a$1:a$1000;0));isnumber(match(h918;a$1:a$1000;0));isnumber(match(d918;a$1:a$1000;0));isnumber(match(i918;a$1:a$1000;0));isnumber(match(e918;a$1:a$1000;0));isnumber(match(j918;a$1:a$1000;0));isnumber(match(f918;a$1:a$1000;0));isnumber(match(k918;a$1:a$1000;0));isnumber(match(g918;a$1:a$1000;0));isnumber(match(l918;a$1:a$1000;0)));0;p918)	From Tree node	1111111111222	25	""	""	""	""	""
920	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A918 = "R";isnumber(match(c918;a$1:a$1000;0));isnumber(match(h918;a$1:a$1000;0));isnumber(match(d918;a$1:a$1000;0));isnumber(match(i918;a$1:a$1000;0));isnumber(match(e918;a$1:a$1000;0));isnumber(match(j918;a$1:a$1000;0));isnumber(match(f918;a$1:a$1000;0));isnumber(match(k918;a$1:a$1000;0));isnumber(match(g918;a$1:a$1000;0));isnumber(match(l918;a$1:a$1000;0)));0;p918)	From Tree node	1111111111222	25	""	""	""	""	""
921	""	Bxqsq %in% c("f")	Wknck %in% c("t")	Bkxcr %in% c("f")	Dwipd %in% c("g")	" "	Bxqsq	Wknck	Bkxcr	Dwipd	" "	0.077275703994761	0.842857142857143	1.76	0.0651323790812985	=if(or(A922 = "R";isnumber(match(c922;a$1:a$1000;0));isnumber(match(h922;a$1:a$1000;0));isnumber(match(d922;a$1:a$1000;0));isnumber(match(i922;a$1:a$1000;0));isnumber(match(e922;a$1:a$1000;0));isnumber(match(j922;a$1:a$1000;0));isnumber(match(f922;a$1:a$1000;0));isnumber(match(k922;a$1:a$1000;0));isnumber(match(g922;a$1:a$1000;0));isnumber(match(l922;a$1:a$1000;0)));0;p922)	From Tree node	03	21	""	""	1	118	140
922	""	0.352359550561798	0.711221122112211	0.415597235932873	0.55196770938446						""	""	""	""	""	=if(or(A922 = "R";isnumber(match(c922;a$1:a$1000;0));isnumber(match(h922;a$1:a$1000;0));isnumber(match(d922;a$1:a$1000;0));isnumber(match(i922;a$1:a$1000;0));isnumber(match(e922;a$1:a$1000;0));isnumber(match(j922;a$1:a$1000;0));isnumber(match(f922;a$1:a$1000;0));isnumber(match(k922;a$1:a$1000;0));isnumber(match(g922;a$1:a$1000;0));isnumber(match(l922;a$1:a$1000;0)));0;p922)	From Tree node	03	21	""	""	""	""	""
923	""	-0.806763285024155	-0.43719806763285	-0.893719806763285	-0.566539923954373						""	""	""	""	""	=if(or(A922 = "R";isnumber(match(c922;a$1:a$1000;0));isnumber(match(h922;a$1:a$1000;0));isnumber(match(d922;a$1:a$1000;0));isnumber(match(i922;a$1:a$1000;0));isnumber(match(e922;a$1:a$1000;0));isnumber(match(j922;a$1:a$1000;0));isnumber(match(f922;a$1:a$1000;0));isnumber(match(k922;a$1:a$1000;0));isnumber(match(g922;a$1:a$1000;0));isnumber(match(l922;a$1:a$1000;0)));0;p922)	From Tree node	03	21	""	""	""	""	""
924	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A922 = "R";isnumber(match(c922;a$1:a$1000;0));isnumber(match(h922;a$1:a$1000;0));isnumber(match(d922;a$1:a$1000;0));isnumber(match(i922;a$1:a$1000;0));isnumber(match(e922;a$1:a$1000;0));isnumber(match(j922;a$1:a$1000;0));isnumber(match(f922;a$1:a$1000;0));isnumber(match(k922;a$1:a$1000;0));isnumber(match(g922;a$1:a$1000;0));isnumber(match(l922;a$1:a$1000;0)));0;p922)	From Tree node	03	21	""	""	""	""	""
925	""	R2ar8 %in% c("t")	Reskr %in% c("f")	Wkovl %in% c("f")	Blxwp %in% c("t")	" "	R2ar8	Reskr	Wkovl	Blxwp	" "	0.0851342501637197	0.764705882352941	1.6	0.0651026618899033	=if(or(A926 = "R";isnumber(match(c926;a$1:a$1000;0));isnumber(match(h926;a$1:a$1000;0));isnumber(match(d926;a$1:a$1000;0));isnumber(match(i926;a$1:a$1000;0));isnumber(match(e926;a$1:a$1000;0));isnumber(match(j926;a$1:a$1000;0));isnumber(match(f926;a$1:a$1000;0));isnumber(match(k926;a$1:a$1000;0));isnumber(match(g926;a$1:a$1000;0));isnumber(match(l926;a$1:a$1000;0)));0;p926)	Simplified	00000011223	55	1	""	1	130	170
926	""	0.533242258652095	0.47936624907885	0.451640033641716	0.532072368421053						""	""	""	""	""	=if(or(A926 = "R";isnumber(match(c926;a$1:a$1000;0));isnumber(match(h926;a$1:a$1000;0));isnumber(match(d926;a$1:a$1000;0));isnumber(match(i926;a$1:a$1000;0));isnumber(match(e926;a$1:a$1000;0));isnumber(match(j926;a$1:a$1000;0));isnumber(match(f926;a$1:a$1000;0));isnumber(match(k926;a$1:a$1000;0));isnumber(match(g926;a$1:a$1000;0));isnumber(match(l926;a$1:a$1000;0)));0;p926)	Simplified	00000011223	55	1	""	""	""	""
927	""	-0.68169014084507	-0.762626262626263	-0.551499348109518	-0.601173020527859						""	""	""	""	""	=if(or(A926 = "R";isnumber(match(c926;a$1:a$1000;0));isnumber(match(h926;a$1:a$1000;0));isnumber(match(d926;a$1:a$1000;0));isnumber(match(i926;a$1:a$1000;0));isnumber(match(e926;a$1:a$1000;0));isnumber(match(j926;a$1:a$1000;0));isnumber(match(f926;a$1:a$1000;0));isnumber(match(k926;a$1:a$1000;0));isnumber(match(g926;a$1:a$1000;0));isnumber(match(l926;a$1:a$1000;0)));0;p926)	Simplified	00000011223	55	1	""	""	""	""
