trivials	empty	rule	c2	c3	c4	c5	f1	f2	f3	f4	f5	covPostCases	confidence	lift	globalQuality	withoutTrivial	optimised	iteration	treeNode	simplification	oneCatAltIndex	extLength	covPostCases2	support
632	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A630 = "R";isnumber(match(c630;a$1:a$1000;0));isnumber(match(h630;a$1:a$1000;0));isnumber(match(d630;a$1:a$1000;0));isnumber(match(i630;a$1:a$1000;0));isnumber(match(e630;a$1:a$1000;0));isnumber(match(j630;a$1:a$1000;0));isnumber(match(f630;a$1:a$1000;0));isnumber(match(k630;a$1:a$1000;0));isnumber(match(g630;a$1:a$1000;0));isnumber(match(l630;a$1:a$1000;0)));0;p630)	ShorterRule	00011	27	1	5	""	""	""
633	""	NonflavanoidsPhenols>=0.395	Proline>=505	AlcalinityOfAsh>=17.35	Ash< 2.83	NonflavanoidsPhenols>=0.425	NonflavanoidsPhenols	Proline	AlcalinityOfAsh	Ash	NonflavanoidsPhenols	0.604166666666667	0.90625	3.36	0.547526041666667	=if(or(A634 = "R";isnumber(match(c634;a$1:a$1000;0));isnumber(match(h634;a$1:a$1000;0));isnumber(match(d634;a$1:a$1000;0));isnumber(match(i634;a$1:a$1000;0));isnumber(match(e634;a$1:a$1000;0));isnumber(match(j634;a$1:a$1000;0));isnumber(match(f634;a$1:a$1000;0));isnumber(match(k634;a$1:a$1000;0));isnumber(match(g634;a$1:a$1000;0));isnumber(match(l634;a$1:a$1000;0)));0;p634)	From Tree node	000000033	63	""	""	1	29	32
634	""	0.521739130434783	0.318181818181818	0.366412213740458	0.273255813953488	0.553571428571429					""	""	""	""	""	=if(or(A634 = "R";isnumber(match(c634;a$1:a$1000;0));isnumber(match(h634;a$1:a$1000;0));isnumber(match(d634;a$1:a$1000;0));isnumber(match(i634;a$1:a$1000;0));isnumber(match(e634;a$1:a$1000;0));isnumber(match(j634;a$1:a$1000;0));isnumber(match(f634;a$1:a$1000;0));isnumber(match(k634;a$1:a$1000;0));isnumber(match(g634;a$1:a$1000;0));isnumber(match(l634;a$1:a$1000;0)));0;p634)	From Tree node	000000033	63	""	""	""	""	""
635	""	-0.90625	-0.645833333333333	-0.828571428571429	-0.852941176470588	-0.804878048780488					""	""	""	""	""	=if(or(A634 = "R";isnumber(match(c634;a$1:a$1000;0));isnumber(match(h634;a$1:a$1000;0));isnumber(match(d634;a$1:a$1000;0));isnumber(match(i634;a$1:a$1000;0));isnumber(match(e634;a$1:a$1000;0));isnumber(match(j634;a$1:a$1000;0));isnumber(match(f634;a$1:a$1000;0));isnumber(match(k634;a$1:a$1000;0));isnumber(match(g634;a$1:a$1000;0));isnumber(match(l634;a$1:a$1000;0)));0;p634)	From Tree node	000000033	63	""	""	""	""	""
636	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A634 = "R";isnumber(match(c634;a$1:a$1000;0));isnumber(match(h634;a$1:a$1000;0));isnumber(match(d634;a$1:a$1000;0));isnumber(match(i634;a$1:a$1000;0));isnumber(match(e634;a$1:a$1000;0));isnumber(match(j634;a$1:a$1000;0));isnumber(match(f634;a$1:a$1000;0));isnumber(match(k634;a$1:a$1000;0));isnumber(match(g634;a$1:a$1000;0));isnumber(match(l634;a$1:a$1000;0)));0;p634)	From Tree node	000000033	63	""	""	""	""	""
637	""	MalicAcid>=2.925	TotalPhenols< 2.05	" "	" "	" "	MalicAcid	TotalPhenols	" "	" "	" "	0.604166666666667	0.90625	3.36	0.547526041666667	=if(or(A638 = "R";isnumber(match(c638;a$1:a$1000;0));isnumber(match(h638;a$1:a$1000;0));isnumber(match(d638;a$1:a$1000;0));isnumber(match(i638;a$1:a$1000;0));isnumber(match(e638;a$1:a$1000;0));isnumber(match(j638;a$1:a$1000;0));isnumber(match(f638;a$1:a$1000;0));isnumber(match(k638;a$1:a$1000;0));isnumber(match(g638;a$1:a$1000;0));isnumber(match(l638;a$1:a$1000;0)));0;p638)	Simplified	002233	11	1	""	1	29	32
638	""	0.653061224489796	0.6								""	""	""	""	""	=if(or(A638 = "R";isnumber(match(c638;a$1:a$1000;0));isnumber(match(h638;a$1:a$1000;0));isnumber(match(d638;a$1:a$1000;0));isnumber(match(i638;a$1:a$1000;0));isnumber(match(e638;a$1:a$1000;0));isnumber(match(j638;a$1:a$1000;0));isnumber(match(f638;a$1:a$1000;0));isnumber(match(k638;a$1:a$1000;0));isnumber(match(g638;a$1:a$1000;0));isnumber(match(l638;a$1:a$1000;0)));0;p638)	Simplified	002233	11	1	""	""	""	""
639	""	-0.6	-0.653061224489796								""	""	""	""	""	=if(or(A638 = "R";isnumber(match(c638;a$1:a$1000;0));isnumber(match(h638;a$1:a$1000;0));isnumber(match(d638;a$1:a$1000;0));isnumber(match(i638;a$1:a$1000;0));isnumber(match(e638;a$1:a$1000;0));isnumber(match(j638;a$1:a$1000;0));isnumber(match(f638;a$1:a$1000;0));isnumber(match(k638;a$1:a$1000;0));isnumber(match(g638;a$1:a$1000;0));isnumber(match(l638;a$1:a$1000;0)));0;p638)	Simplified	002233	11	1	""	""	""	""
640	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A638 = "R";isnumber(match(c638;a$1:a$1000;0));isnumber(match(h638;a$1:a$1000;0));isnumber(match(d638;a$1:a$1000;0));isnumber(match(i638;a$1:a$1000;0));isnumber(match(e638;a$1:a$1000;0));isnumber(match(j638;a$1:a$1000;0));isnumber(match(f638;a$1:a$1000;0));isnumber(match(k638;a$1:a$1000;0));isnumber(match(g638;a$1:a$1000;0));isnumber(match(l638;a$1:a$1000;0)));0;p638)	Simplified	002233	11	1	""	""	""	""
641	""	MalicAcid>=2.455	Proanthocyanins< 1.59	Magnesium>=91	" "	" "	MalicAcid	Proanthocyanins	Magnesium	" "	" "	0.604166666666667	0.90625	3.36	0.547526041666667	=if(or(A642 = "R";isnumber(match(c642;a$1:a$1000;0));isnumber(match(h642;a$1:a$1000;0));isnumber(match(d642;a$1:a$1000;0));isnumber(match(i642;a$1:a$1000;0));isnumber(match(e642;a$1:a$1000;0));isnumber(match(j642;a$1:a$1000;0));isnumber(match(f642;a$1:a$1000;0));isnumber(match(k642;a$1:a$1000;0));isnumber(match(g642;a$1:a$1000;0));isnumber(match(l642;a$1:a$1000;0)));0;p642)	ShorterRule	00001133	61	1	1	1	29	32
642	""	0.645161290322581	0.478723404255319	0.286885245901639							""	""	""	""	""	=if(or(A642 = "R";isnumber(match(c642;a$1:a$1000;0));isnumber(match(h642;a$1:a$1000;0));isnumber(match(d642;a$1:a$1000;0));isnumber(match(i642;a$1:a$1000;0));isnumber(match(e642;a$1:a$1000;0));isnumber(match(j642;a$1:a$1000;0));isnumber(match(f642;a$1:a$1000;0));isnumber(match(k642;a$1:a$1000;0));isnumber(match(g642;a$1:a$1000;0));isnumber(match(l642;a$1:a$1000;0)));0;p642)	ShorterRule	00001133	61	1	1	""	""	""
643	""	-0.55	-0.714285714285714	-0.847826086956522							""	""	""	""	""	=if(or(A642 = "R";isnumber(match(c642;a$1:a$1000;0));isnumber(match(h642;a$1:a$1000;0));isnumber(match(d642;a$1:a$1000;0));isnumber(match(i642;a$1:a$1000;0));isnumber(match(e642;a$1:a$1000;0));isnumber(match(j642;a$1:a$1000;0));isnumber(match(f642;a$1:a$1000;0));isnumber(match(k642;a$1:a$1000;0));isnumber(match(g642;a$1:a$1000;0));isnumber(match(l642;a$1:a$1000;0)));0;p642)	ShorterRule	00001133	61	1	1	""	""	""
644	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A642 = "R";isnumber(match(c642;a$1:a$1000;0));isnumber(match(h642;a$1:a$1000;0));isnumber(match(d642;a$1:a$1000;0));isnumber(match(i642;a$1:a$1000;0));isnumber(match(e642;a$1:a$1000;0));isnumber(match(j642;a$1:a$1000;0));isnumber(match(f642;a$1:a$1000;0));isnumber(match(k642;a$1:a$1000;0));isnumber(match(g642;a$1:a$1000;0));isnumber(match(l642;a$1:a$1000;0)));0;p642)	ShorterRule	00001133	61	1	1	""	""	""
645	""	Proanthocyanins< 1.3	AlcalinityOfAsh>=17.25	" "	" "	" "	Proanthocyanins	AlcalinityOfAsh	" "	" "	" "	0.708333333333333	0.772727272727273	2.87	0.547348484848485	=if(or(A646 = "R";isnumber(match(c646;a$1:a$1000;0));isnumber(match(h646;a$1:a$1000;0));isnumber(match(d646;a$1:a$1000;0));isnumber(match(i646;a$1:a$1000;0));isnumber(match(e646;a$1:a$1000;0));isnumber(match(j646;a$1:a$1000;0));isnumber(match(f646;a$1:a$1000;0));isnumber(match(k646;a$1:a$1000;0));isnumber(match(g646;a$1:a$1000;0));isnumber(match(l646;a$1:a$1000;0)));0;p646)	ShorterRule	0003	39	1	2	1	34	44
646	""	0.666666666666667	0.366412213740458								""	""	""	""	""	=if(or(A646 = "R";isnumber(match(c646;a$1:a$1000;0));isnumber(match(h646;a$1:a$1000;0));isnumber(match(d646;a$1:a$1000;0));isnumber(match(i646;a$1:a$1000;0));isnumber(match(e646;a$1:a$1000;0));isnumber(match(j646;a$1:a$1000;0));isnumber(match(f646;a$1:a$1000;0));isnumber(match(k646;a$1:a$1000;0));isnumber(match(g646;a$1:a$1000;0));isnumber(match(l646;a$1:a$1000;0)));0;p646)	ShorterRule	0003	39	1	2	""	""	""
647	""	-0.366412213740458	-0.666666666666667								""	""	""	""	""	=if(or(A646 = "R";isnumber(match(c646;a$1:a$1000;0));isnumber(match(h646;a$1:a$1000;0));isnumber(match(d646;a$1:a$1000;0));isnumber(match(i646;a$1:a$1000;0));isnumber(match(e646;a$1:a$1000;0));isnumber(match(j646;a$1:a$1000;0));isnumber(match(f646;a$1:a$1000;0));isnumber(match(k646;a$1:a$1000;0));isnumber(match(g646;a$1:a$1000;0));isnumber(match(l646;a$1:a$1000;0)));0;p646)	ShorterRule	0003	39	1	2	""	""	""
648	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A646 = "R";isnumber(match(c646;a$1:a$1000;0));isnumber(match(h646;a$1:a$1000;0));isnumber(match(d646;a$1:a$1000;0));isnumber(match(i646;a$1:a$1000;0));isnumber(match(e646;a$1:a$1000;0));isnumber(match(j646;a$1:a$1000;0));isnumber(match(f646;a$1:a$1000;0));isnumber(match(k646;a$1:a$1000;0));isnumber(match(g646;a$1:a$1000;0));isnumber(match(l646;a$1:a$1000;0)));0;p646)	ShorterRule	0003	39	1	2	""	""	""
649	""	Proanthocyanins< 1.305	Alcohol>=12.18	" "	" "	" "	Proanthocyanins	Alcohol	" "	" "	" "	0.729166666666667	0.74468085106383	2.76	0.542996453900709	=if(or(A650 = "R";isnumber(match(c650;a$1:a$1000;0));isnumber(match(h650;a$1:a$1000;0));isnumber(match(d650;a$1:a$1000;0));isnumber(match(i650;a$1:a$1000;0));isnumber(match(e650;a$1:a$1000;0));isnumber(match(j650;a$1:a$1000;0));isnumber(match(f650;a$1:a$1000;0));isnumber(match(k650;a$1:a$1000;0));isnumber(match(g650;a$1:a$1000;0));isnumber(match(l650;a$1:a$1000;0)));0;p650)	ShorterRule	0000004	61	1	4	1	35	47
650	""	0.673076923076923	0.326530612244898								""	""	""	""	""	=if(or(A650 = "R";isnumber(match(c650;a$1:a$1000;0));isnumber(match(h650;a$1:a$1000;0));isnumber(match(d650;a$1:a$1000;0));isnumber(match(i650;a$1:a$1000;0));isnumber(match(e650;a$1:a$1000;0));isnumber(match(j650;a$1:a$1000;0));isnumber(match(f650;a$1:a$1000;0));isnumber(match(k650;a$1:a$1000;0));isnumber(match(g650;a$1:a$1000;0));isnumber(match(l650;a$1:a$1000;0)));0;p650)	ShorterRule	0000004	61	1	4	""	""	""
651	""	-0.326530612244898	-0.673076923076923								""	""	""	""	""	=if(or(A650 = "R";isnumber(match(c650;a$1:a$1000;0));isnumber(match(h650;a$1:a$1000;0));isnumber(match(d650;a$1:a$1000;0));isnumber(match(i650;a$1:a$1000;0));isnumber(match(e650;a$1:a$1000;0));isnumber(match(j650;a$1:a$1000;0));isnumber(match(f650;a$1:a$1000;0));isnumber(match(k650;a$1:a$1000;0));isnumber(match(g650;a$1:a$1000;0));isnumber(match(l650;a$1:a$1000;0)));0;p650)	ShorterRule	0000004	61	1	4	""	""	""
652	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A650 = "R";isnumber(match(c650;a$1:a$1000;0));isnumber(match(h650;a$1:a$1000;0));isnumber(match(d650;a$1:a$1000;0));isnumber(match(i650;a$1:a$1000;0));isnumber(match(e650;a$1:a$1000;0));isnumber(match(j650;a$1:a$1000;0));isnumber(match(f650;a$1:a$1000;0));isnumber(match(k650;a$1:a$1000;0));isnumber(match(g650;a$1:a$1000;0));isnumber(match(l650;a$1:a$1000;0)));0;p650)	ShorterRule	0000004	61	1	4	""	""	""
653	""	MalicAcid>=2.455	Proanthocyanins< 1.59	AlcalinityOfAsh>=18.25	Proanthocyanins< 1.245	" "	MalicAcid	Proanthocyanins	AlcalinityOfAsh	Proanthocyanins	" "	0.5625	0.964285714285714	3.58	0.542410714285714	=if(or(A654 = "R";isnumber(match(c654;a$1:a$1000;0));isnumber(match(h654;a$1:a$1000;0));isnumber(match(d654;a$1:a$1000;0));isnumber(match(i654;a$1:a$1000;0));isnumber(match(e654;a$1:a$1000;0));isnumber(match(j654;a$1:a$1000;0));isnumber(match(f654;a$1:a$1000;0));isnumber(match(k654;a$1:a$1000;0));isnumber(match(g654;a$1:a$1000;0));isnumber(match(l654;a$1:a$1000;0)));0;p654)	From Tree node	00001133	31	""	""	1	27	28
654	""	0.645161290322581	0.478723404255319	0.403508771929825	0.681818181818182						""	""	""	""	""	=if(or(A654 = "R";isnumber(match(c654;a$1:a$1000;0));isnumber(match(h654;a$1:a$1000;0));isnumber(match(d654;a$1:a$1000;0));isnumber(match(i654;a$1:a$1000;0));isnumber(match(e654;a$1:a$1000;0));isnumber(match(j654;a$1:a$1000;0));isnumber(match(f654;a$1:a$1000;0));isnumber(match(k654;a$1:a$1000;0));isnumber(match(g654;a$1:a$1000;0));isnumber(match(l654;a$1:a$1000;0)));0;p654)	From Tree node	00001133	31	""	""	""	""	""
655	""	-0.828571428571429	-0.964285714285714	-0.9	-0.886363636363636						""	""	""	""	""	=if(or(A654 = "R";isnumber(match(c654;a$1:a$1000;0));isnumber(match(h654;a$1:a$1000;0));isnumber(match(d654;a$1:a$1000;0));isnumber(match(i654;a$1:a$1000;0));isnumber(match(e654;a$1:a$1000;0));isnumber(match(j654;a$1:a$1000;0));isnumber(match(f654;a$1:a$1000;0));isnumber(match(k654;a$1:a$1000;0));isnumber(match(g654;a$1:a$1000;0));isnumber(match(l654;a$1:a$1000;0)));0;p654)	From Tree node	00001133	31	""	""	""	""	""
656	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A654 = "R";isnumber(match(c654;a$1:a$1000;0));isnumber(match(h654;a$1:a$1000;0));isnumber(match(d654;a$1:a$1000;0));isnumber(match(i654;a$1:a$1000;0));isnumber(match(e654;a$1:a$1000;0));isnumber(match(j654;a$1:a$1000;0));isnumber(match(f654;a$1:a$1000;0));isnumber(match(k654;a$1:a$1000;0));isnumber(match(g654;a$1:a$1000;0));isnumber(match(l654;a$1:a$1000;0)));0;p654)	From Tree node	00001133	31	""	""	""	""	""
657	""	TotalPhenols< 1.84	Proanthocyanins< 1.555	Ash>=2.04	Ash>=2.275	" "	TotalPhenols	Proanthocyanins	Ash	Ash	" "	0.5625	0.964285714285714	3.58	0.542410714285714	=if(or(A658 = "R";isnumber(match(c658;a$1:a$1000;0));isnumber(match(h658;a$1:a$1000;0));isnumber(match(d658;a$1:a$1000;0));isnumber(match(i658;a$1:a$1000;0));isnumber(match(e658;a$1:a$1000;0));isnumber(match(j658;a$1:a$1000;0));isnumber(match(f658;a$1:a$1000;0));isnumber(match(k658;a$1:a$1000;0));isnumber(match(g658;a$1:a$1000;0));isnumber(match(l658;a$1:a$1000;0)));0;p658)	From Tree node	000112333	31	""	""	1	27	28
658	""	0.711538461538462	0.48314606741573	0.30379746835443	0.327731092436975						""	""	""	""	""	=if(or(A658 = "R";isnumber(match(c658;a$1:a$1000;0));isnumber(match(h658;a$1:a$1000;0));isnumber(match(d658;a$1:a$1000;0));isnumber(match(i658;a$1:a$1000;0));isnumber(match(e658;a$1:a$1000;0));isnumber(match(j658;a$1:a$1000;0));isnumber(match(f658;a$1:a$1000;0));isnumber(match(k658;a$1:a$1000;0));isnumber(match(g658;a$1:a$1000;0));isnumber(match(l658;a$1:a$1000;0)));0;p658)	From Tree node	000112333	31	""	""	""	""	""
659	""	-0.607142857142857	-0.805555555555556	-0.964285714285714	-0.897435897435897						""	""	""	""	""	=if(or(A658 = "R";isnumber(match(c658;a$1:a$1000;0));isnumber(match(h658;a$1:a$1000;0));isnumber(match(d658;a$1:a$1000;0));isnumber(match(i658;a$1:a$1000;0));isnumber(match(e658;a$1:a$1000;0));isnumber(match(j658;a$1:a$1000;0));isnumber(match(f658;a$1:a$1000;0));isnumber(match(k658;a$1:a$1000;0));isnumber(match(g658;a$1:a$1000;0));isnumber(match(l658;a$1:a$1000;0)));0;p658)	From Tree node	000112333	31	""	""	""	""	""
660	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A658 = "R";isnumber(match(c658;a$1:a$1000;0));isnumber(match(h658;a$1:a$1000;0));isnumber(match(d658;a$1:a$1000;0));isnumber(match(i658;a$1:a$1000;0));isnumber(match(e658;a$1:a$1000;0));isnumber(match(j658;a$1:a$1000;0));isnumber(match(f658;a$1:a$1000;0));isnumber(match(k658;a$1:a$1000;0));isnumber(match(g658;a$1:a$1000;0));isnumber(match(l658;a$1:a$1000;0)));0;p658)	From Tree node	000112333	31	""	""	""	""	""
661	""	TotalPhenols< 1.84	Proanthocyanins< 1.555	AlcalinityOfAsh>=18.25	Proanthocyanins< 1.325	" "	TotalPhenols	Proanthocyanins	AlcalinityOfAsh	Proanthocyanins	" "	0.5625	0.964285714285714	3.58	0.542410714285714	=if(or(A662 = "R";isnumber(match(c662;a$1:a$1000;0));isnumber(match(h662;a$1:a$1000;0));isnumber(match(d662;a$1:a$1000;0));isnumber(match(i662;a$1:a$1000;0));isnumber(match(e662;a$1:a$1000;0));isnumber(match(j662;a$1:a$1000;0));isnumber(match(f662;a$1:a$1000;0));isnumber(match(k662;a$1:a$1000;0));isnumber(match(g662;a$1:a$1000;0));isnumber(match(l662;a$1:a$1000;0)));0;p662)	From Tree node	00011333	31	""	""	1	27	28
662	""	0.711538461538462	0.48314606741573	0.403508771929825	0.660377358490566						""	""	""	""	""	=if(or(A662 = "R";isnumber(match(c662;a$1:a$1000;0));isnumber(match(h662;a$1:a$1000;0));isnumber(match(d662;a$1:a$1000;0));isnumber(match(i662;a$1:a$1000;0));isnumber(match(e662;a$1:a$1000;0));isnumber(match(j662;a$1:a$1000;0));isnumber(match(f662;a$1:a$1000;0));isnumber(match(k662;a$1:a$1000;0));isnumber(match(g662;a$1:a$1000;0));isnumber(match(l662;a$1:a$1000;0)));0;p662)	From Tree node	00011333	31	""	""	""	""	""
663	""	-0.804878048780488	-0.964285714285714	-0.875	-0.894736842105263						""	""	""	""	""	=if(or(A662 = "R";isnumber(match(c662;a$1:a$1000;0));isnumber(match(h662;a$1:a$1000;0));isnumber(match(d662;a$1:a$1000;0));isnumber(match(i662;a$1:a$1000;0));isnumber(match(e662;a$1:a$1000;0));isnumber(match(j662;a$1:a$1000;0));isnumber(match(f662;a$1:a$1000;0));isnumber(match(k662;a$1:a$1000;0));isnumber(match(g662;a$1:a$1000;0));isnumber(match(l662;a$1:a$1000;0)));0;p662)	From Tree node	00011333	31	""	""	""	""	""
664	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A662 = "R";isnumber(match(c662;a$1:a$1000;0));isnumber(match(h662;a$1:a$1000;0));isnumber(match(d662;a$1:a$1000;0));isnumber(match(i662;a$1:a$1000;0));isnumber(match(e662;a$1:a$1000;0));isnumber(match(j662;a$1:a$1000;0));isnumber(match(f662;a$1:a$1000;0));isnumber(match(k662;a$1:a$1000;0));isnumber(match(g662;a$1:a$1000;0));isnumber(match(l662;a$1:a$1000;0)));0;p662)	From Tree node	00011333	31	""	""	""	""	""
665	""	MalicAcid>=2.455	Proanthocyanins< 1.325	AlcalinityOfAsh>=19.45	" "	" "	MalicAcid	Proanthocyanins	AlcalinityOfAsh	" "	" "	0.5625	0.964285714285714	3.58	0.542410714285714	=if(or(A666 = "R";isnumber(match(c666;a$1:a$1000;0));isnumber(match(h666;a$1:a$1000;0));isnumber(match(d666;a$1:a$1000;0));isnumber(match(i666;a$1:a$1000;0));isnumber(match(e666;a$1:a$1000;0));isnumber(match(j666;a$1:a$1000;0));isnumber(match(f666;a$1:a$1000;0));isnumber(match(k666;a$1:a$1000;0));isnumber(match(g666;a$1:a$1000;0));isnumber(match(l666;a$1:a$1000;0)));0;p666)	Simplified	0000	27	1	""	1	27	28
666	""	0.645161290322581	0.660377358490566	0.455555555555556							""	""	""	""	""	=if(or(A666 = "R";isnumber(match(c666;a$1:a$1000;0));isnumber(match(h666;a$1:a$1000;0));isnumber(match(d666;a$1:a$1000;0));isnumber(match(i666;a$1:a$1000;0));isnumber(match(e666;a$1:a$1000;0));isnumber(match(j666;a$1:a$1000;0));isnumber(match(f666;a$1:a$1000;0));isnumber(match(k666;a$1:a$1000;0));isnumber(match(g666;a$1:a$1000;0));isnumber(match(l666;a$1:a$1000;0)));0;p666)	Simplified	0000	27	1	""	""	""	""
667	""	-0.828571428571429	-0.777777777777778	-0.885714285714286							""	""	""	""	""	=if(or(A666 = "R";isnumber(match(c666;a$1:a$1000;0));isnumber(match(h666;a$1:a$1000;0));isnumber(match(d666;a$1:a$1000;0));isnumber(match(i666;a$1:a$1000;0));isnumber(match(e666;a$1:a$1000;0));isnumber(match(j666;a$1:a$1000;0));isnumber(match(f666;a$1:a$1000;0));isnumber(match(k666;a$1:a$1000;0));isnumber(match(g666;a$1:a$1000;0));isnumber(match(l666;a$1:a$1000;0)));0;p666)	Simplified	0000	27	1	""	""	""	""
668	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A666 = "R";isnumber(match(c666;a$1:a$1000;0));isnumber(match(h666;a$1:a$1000;0));isnumber(match(d666;a$1:a$1000;0));isnumber(match(i666;a$1:a$1000;0));isnumber(match(e666;a$1:a$1000;0));isnumber(match(j666;a$1:a$1000;0));isnumber(match(f666;a$1:a$1000;0));isnumber(match(k666;a$1:a$1000;0));isnumber(match(g666;a$1:a$1000;0));isnumber(match(l666;a$1:a$1000;0)));0;p666)	Simplified	0000	27	1	""	""	""	""
669	""	Proanthocyanins< 1.305	AlcalinityOfAsh>=18.25	Alcohol>=12.18	NonflavanoidsPhenols>=0.32	" "	Proanthocyanins	AlcalinityOfAsh	Alcohol	NonflavanoidsPhenols	" "	0.541666666666667	1	3.71	0.541666666666667	=if(or(A670 = "R";isnumber(match(c670;a$1:a$1000;0));isnumber(match(h670;a$1:a$1000;0));isnumber(match(d670;a$1:a$1000;0));isnumber(match(i670;a$1:a$1000;0));isnumber(match(e670;a$1:a$1000;0));isnumber(match(j670;a$1:a$1000;0));isnumber(match(f670;a$1:a$1000;0));isnumber(match(k670;a$1:a$1000;0));isnumber(match(g670;a$1:a$1000;0));isnumber(match(l670;a$1:a$1000;0)));0;p670)	From Tree node	000000	31	""	""	1	26	26
670	""	0.673076923076923	0.403508771929825	0.326530612244898	0.386138613861386						""	""	""	""	""	=if(or(A670 = "R";isnumber(match(c670;a$1:a$1000;0));isnumber(match(h670;a$1:a$1000;0));isnumber(match(d670;a$1:a$1000;0));isnumber(match(i670;a$1:a$1000;0));isnumber(match(e670;a$1:a$1000;0));isnumber(match(j670;a$1:a$1000;0));isnumber(match(f670;a$1:a$1000;0));isnumber(match(k670;a$1:a$1000;0));isnumber(match(g670;a$1:a$1000;0));isnumber(match(l670;a$1:a$1000;0)));0;p670)	From Tree node	000000	31	""	""	""	""	""
671	""	-0.633333333333333	-0.84375	-0.896551724137931	-0.891891891891892						""	""	""	""	""	=if(or(A670 = "R";isnumber(match(c670;a$1:a$1000;0));isnumber(match(h670;a$1:a$1000;0));isnumber(match(d670;a$1:a$1000;0));isnumber(match(i670;a$1:a$1000;0));isnumber(match(e670;a$1:a$1000;0));isnumber(match(j670;a$1:a$1000;0));isnumber(match(f670;a$1:a$1000;0));isnumber(match(k670;a$1:a$1000;0));isnumber(match(g670;a$1:a$1000;0));isnumber(match(l670;a$1:a$1000;0)));0;p670)	From Tree node	000000	31	""	""	""	""	""
672	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A670 = "R";isnumber(match(c670;a$1:a$1000;0));isnumber(match(h670;a$1:a$1000;0));isnumber(match(d670;a$1:a$1000;0));isnumber(match(i670;a$1:a$1000;0));isnumber(match(e670;a$1:a$1000;0));isnumber(match(j670;a$1:a$1000;0));isnumber(match(f670;a$1:a$1000;0));isnumber(match(k670;a$1:a$1000;0));isnumber(match(g670;a$1:a$1000;0));isnumber(match(l670;a$1:a$1000;0)));0;p670)	From Tree node	000000	31	""	""	""	""	""
673	""	MalicAcid>=2.455	AlcalinityOfAsh>=18.25	NonflavanoidsPhenols>=0.395	" "	" "	MalicAcid	AlcalinityOfAsh	NonflavanoidsPhenols	" "	" "	0.645833333333333	0.837837837837838	3.11	0.541103603603604	=if(or(A674 = "R";isnumber(match(c674;a$1:a$1000;0));isnumber(match(h674;a$1:a$1000;0));isnumber(match(d674;a$1:a$1000;0));isnumber(match(i674;a$1:a$1000;0));isnumber(match(e674;a$1:a$1000;0));isnumber(match(j674;a$1:a$1000;0));isnumber(match(f674;a$1:a$1000;0));isnumber(match(k674;a$1:a$1000;0));isnumber(match(g674;a$1:a$1000;0));isnumber(match(l674;a$1:a$1000;0)));0;p674)	From Tree node	000012222	15	""	""	1	31	37
674	""	0.645161290322581	0.403508771929825	0.521739130434783							""	""	""	""	""	=if(or(A674 = "R";isnumber(match(c674;a$1:a$1000;0));isnumber(match(h674;a$1:a$1000;0));isnumber(match(d674;a$1:a$1000;0));isnumber(match(i674;a$1:a$1000;0));isnumber(match(e674;a$1:a$1000;0));isnumber(match(j674;a$1:a$1000;0));isnumber(match(f674;a$1:a$1000;0));isnumber(match(k674;a$1:a$1000;0));isnumber(match(g674;a$1:a$1000;0));isnumber(match(l674;a$1:a$1000;0)));0;p674)	From Tree node	000012222	15	""	""	""	""	""
675	""	-0.583333333333333	-0.775	-0.740740740740741							""	""	""	""	""	=if(or(A674 = "R";isnumber(match(c674;a$1:a$1000;0));isnumber(match(h674;a$1:a$1000;0));isnumber(match(d674;a$1:a$1000;0));isnumber(match(i674;a$1:a$1000;0));isnumber(match(e674;a$1:a$1000;0));isnumber(match(j674;a$1:a$1000;0));isnumber(match(f674;a$1:a$1000;0));isnumber(match(k674;a$1:a$1000;0));isnumber(match(g674;a$1:a$1000;0));isnumber(match(l674;a$1:a$1000;0)));0;p674)	From Tree node	000012222	15	""	""	""	""	""
676	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A674 = "R";isnumber(match(c674;a$1:a$1000;0));isnumber(match(h674;a$1:a$1000;0));isnumber(match(d674;a$1:a$1000;0));isnumber(match(i674;a$1:a$1000;0));isnumber(match(e674;a$1:a$1000;0));isnumber(match(j674;a$1:a$1000;0));isnumber(match(f674;a$1:a$1000;0));isnumber(match(k674;a$1:a$1000;0));isnumber(match(g674;a$1:a$1000;0));isnumber(match(l674;a$1:a$1000;0)));0;p674)	From Tree node	000012222	15	""	""	""	""	""
