Number 	Class 	Size 	NVar    	Coverage 	Significance 	Unusualness 	Accuracy 	Support  	CSupport  	FSupport 	FConfidence 	CConfidence
000   	000	-	3.000000	0.622255	131.752029	0.207495	0.981265	0.984234	0.612006	0.579957	0.979934	0.983529
001   	000	-	6.000000	0.000000	0.000000	0.000000	0.500000	0.006757	0.000000	0.000651	1.000000	0.000000
002   	001	-	2.000000	0.237189	125.680862	0.146869	0.963415	0.702929	0.229868	0.218643	0.971098	0.969136
003   	001	-	2.000000	0.185944	98.244896	0.115021	0.961240	0.682008	0.180088	0.163169	0.963496	0.968504
004   	001	-	2.000000	0.147877	82.507637	0.093203	0.970874	0.594142	0.144949	0.138604	0.982699	0.980198
005   	001	-	3.000000	0.121523	48.537689	0.067286	0.894118	0.661088	0.109810	0.129494	0.832636	0.903614
006   	001	-	3.000000	0.074671	34.990147	0.044149	0.924528	0.615063	0.070278	0.099886	0.814324	0.941176
-    	- 	007	3.000000	0.198494	74.530464	0.096289	0.885063	0.606603	0.944363	0.190058	0.934884	0.820880
