Number 	Class 	Size 	NVar    	Coverage 	Significance 	Unusualness 	Accuracy 	Support  	CSupport  	FSupport 	FConfidence 	CConfidence
000   	000	-	6.000000	0.000000	0.000000	0.000000	0.500000	0.088889	0.000000	0.000877	1.000000	0.000000
001   	000	-	9.000000	0.000000	0.000000	0.000000	0.500000	0.233333	0.000000	0.003581	0.909904	0.000000
002   	000	-	6.000000	0.000000	0.000000	0.000000	0.500000	0.122222	0.000000	0.001572	0.985560	0.000000
003   	000	-	6.000000	0.000000	0.000000	0.000000	0.500000	0.066667	0.000000	0.001838	1.000000	0.000000
004   	000	-	7.000000	0.000000	0.000000	0.000000	0.500000	0.166667	0.000000	0.003002	0.920095	0.000000
005   	001	-	3.000000	0.676113	39.823700	0.056529	0.991045	0.998886	0.671053	0.568724	0.959549	0.992515
006   	001	-	4.000000	0.011134	0.912573	0.001014	0.923077	0.237194	0.011134	0.046912	0.999527	1.000000
-    	- 	007	5.857143	0.098178	5.819468	0.008220	0.630589	0.273408	0.682186	0.089501	0.967805	0.284645
